f_es,T_es,chisquared
0.0014849682622544635,0.11,8041.016127951005
0.001873817422860383,0.11,8035.398727765794
0.002364489412645407,0.11,8032.13406953477
0.0029836472402833404,0.11,8030.8454692402565
0.0037649358067924636,0.11,8032.708881971242
0.004750810162102793,0.11,8037.424843977024
0.005994842503189409,0.11,8044.351908675775
0.007564633275546291,0.11,8053.542852638314
0.009545484566618327,0.11,8065.284903594654
0.012045035402587835,0.11,8079.564962985261
0.01519911082952933,0.11,8096.645722549829
0.019179102616724848,0.11,8116.672948024728
0.024201282647943835,0.11,8139.714475788411
0.030538555088334123,0.11,8165.845406860843
0.038535285937105354,0.11,8195.22022131342
0.04862601580065353,0.11,8226.785138702664
0.06135907273413163,0.11,8260.609733109413
0.07742636826811278,0.11,8297.850497982648
0.09770099572992247,0.11,8338.571159605286
0.12328467394420634,0.11,8382.773557134884
0.15556761439304723,0.11,8430.417467596153
0.19630406500402683,0.11,8481.490910661198
0.2477076355991714,0.11,8535.929289699186
0.31257158496882353,0.11,8593.639490958076
0.39442060594376477,0.11,8661.951169448197
0.49770235643321137,0.11,8746.61105990153
0.6280291441834247,0.11,8828.05247765311
0.7924828983539186,0.11,8905.712425935431
1.0,0.11,8979.052797152548
1e-10,0.11592396191016582,51290.08940105561
1.2618568830660183e-10,0.11592396191016582,50894.07144911827
1.592282793341094e-10,0.11592396191016582,50549.80493449664
2.0092330025650458e-10,0.11592396191016582,50249.2950179669
2.5353644939701164e-10,0.11592396191016582,49986.11148987701
3.1992671377973845e-10,0.11592396191016582,49754.42614921264
4.03701725859655e-10,0.11592396191016582,49549.72666672295
5.094138014816385e-10,0.11592396191016582,49367.7752741549
6.428073117284319e-10,0.11592396191016582,49205.09361729117
8.111308307896856e-10,0.11592396191016582,49058.84219758851
1.0235310218990269e-09,0.11592396191016582,48926.47943849475
1.2915496650148826e-09,0.11592396191016582,48805.797927271036
1.6297508346206469e-09,0.11592396191016582,32206.995593839452
2.0565123083486515e-09,0.11592396191016582,31585.55839248859
2.595024211399732e-09,0.11592396191016582,31268.481275896116
3.2745491628777316e-09,0.11592396191016582,31169.65002448587
4.132012400115335e-09,0.11592396191016582,31225.14472274072
5.214008287999674e-09,0.11592396191016582,31387.710516882937
6.579332246575682e-09,0.11592396191016582,31622.55792069133
8.302175681319736e-09,0.11592396191016582,31904.154491352914
1.0476157527896662e-08,0.11592396191016582,23765.75642195904
1.3219411484660288e-08,0.11592396191016582,23360.422341872374
1.6681005372000592e-08,0.11592396191016582,23239.0497487152
2.104904144512022e-08,0.11592396191016582,23319.43645695243
2.656087782946684e-08,0.11592396191016582,23540.0684300925
3.351602650938841e-08,0.11592396191016582,19326.62404284861
4.229242874389499e-08,0.11592396191016582,18919.187532693933
5.336699231206302e-08,0.11592396191016582,18758.693039593472
6.734150657750828e-08,0.11592396191016582,18769.459392941655
8.497534359086438e-08,0.11592396191016582,16760.56585898961
1.0722672220103232e-07,0.11592396191016582,16058.881357179003
1.3530477745798075e-07,0.11592396191016582,15844.235438050226
1.7073526474706888e-07,0.11592396191016582,15765.362813906739
2.1544346900318867e-07,0.11592396191016582,14199.323847609072
2.71858824273294e-07,0.11592396191016582,13850.715200351528
3.4304692863149193e-07,0.11592396191016582,13662.996958482696
4.3287612810830616e-07,0.11592396191016582,12678.862668270865
5.462277217684337e-07,0.11592396191016582,12349.410266946788
6.892612104349695e-07,0.11592396191016582,11901.70862584529
8.697490026177835e-07,0.11592396191016582,11371.684199419193
1.0974987654930568e-06,0.11592396191016582,11122.061623253458
1.3848863713938717e-06,0.11592396191016582,10547.455223732211
1.747528400007683e-06,0.11592396191016582,10281.38391805329
2.2051307399030456e-06,0.11592396191016582,9918.790689751138
2.782559402207126e-06,0.11592396191016582,9679.16114295633
3.5111917342151275e-06,0.11592396191016582,9414.554065230452
4.430621457583877e-06,0.11592396191016582,9212.835394769041
5.590810182512223e-06,0.11592396191016582,9038.505028124398
7.0548023107186455e-06,0.11592396191016582,8854.55531426928
8.902150854450392e-06,0.11592396191016582,8679.701855697824
1.1233240329780266e-05,0.11592396191016582,8513.100612402079
1.4174741629268048e-05,0.11592396191016582,8353.366777469782
1.7886495290574353e-05,0.11592396191016582,8212.328747783195
2.2570197196339216e-05,0.11592396191016582,8135.961575701396
2.848035868435799e-05,0.11592396191016582,8142.722848571274
3.5938136638046256e-05,0.11592396191016582,8172.7224106890935
4.534878508128582e-05,0.11592396191016582,8200.282873983977
5.72236765935022e-05,0.11592396191016582,8210.521355744471
7.220809018385456e-05,0.11592396191016582,8208.279297767182
9.111627561154887e-05,0.11592396191016582,8205.455371635437
0.00011497569953977356,0.11592396191016582,8192.763688653864
0.000145082877849594,0.11592396191016582,8171.163054255283
0.0001830738280295366,0.11592396191016582,8150.324013136274
0.0002310129700083158,0.11592396191016582,8128.7889378953305
0.0002915053062825176,0.11592396191016582,8112.048282987715
0.0003678379771828634,0.11592396191016582,8097.13744315035
0.0004641588833612782,0.11592396191016582,8084.960045480335
0.0005857020818056661,0.11592396191016582,8076.032479053036
0.0007390722033525775,0.11592396191016582,8067.213881728715
0.0009326033468832199,0.11592396191016582,8056.687004376962
0.0011768119524349992,0.11592396191016582,8048.055153075904
0.0014849682622544635,0.11592396191016582,8040.916031046081
0.001873817422860383,0.11592396191016582,8035.295875315516
0.002364489412645407,0.11592396191016582,8032.028420312592
0.0029836472402833404,0.11592396191016582,8030.736969878747
0.0037649358067924636,0.11592396191016582,8032.597471411447
0.004750810162102793,0.11592396191016582,8037.310465750777
0.005994842503189409,0.11592396191016582,8044.234504027925
0.007564633275546291,0.11592396191016582,8053.422360852404
0.009545484566618327,0.11592396191016582,8065.161262895497
0.012045035402587835,0.11592396191016582,8079.438068193852
0.01519911082952933,0.11592396191016582,8096.515507931824
0.019179102616724848,0.11592396191016582,8116.539362260684
0.024201282647943835,0.11592396191016582,8139.577467345324
0.030538555088334123,0.11592396191016582,8165.704905070056
0.038535285937105354,0.11592396191016582,8195.07615386855
0.04862601580065353,0.11592396191016582,8226.63744193382
0.06135907273413163,0.11592396191016582,8260.458351534866
0.07742636826811278,0.11592396191016582,8297.695327457075
0.09770099572992247,0.11592396191016582,8338.412120323283
0.12328467394420634,0.11592396191016582,8382.610572770336
0.15556761439304723,0.11592396191016582,8430.250454003402
0.19630406500402683,0.11592396191016582,8481.319787986693
0.2477076355991714,0.11592396191016582,8535.753979693958
0.31257158496882353,0.11592396191016582,8593.45991535133
0.39442060594376477,0.11592396191016582,8661.767159420888
0.49770235643321137,0.11592396191016582,8746.422370340293
0.6280291441834247,0.11592396191016582,8827.859123245711
0.7924828983539186,0.11592396191016582,8905.514444682083
1.0,0.11592396191016582,8978.850227686286
1e-10,0.12216695404499615,51290.11639832043
1.2618568830660183e-10,0.12216695404499615,50894.05669002811
1.592282793341094e-10,0.12216695404499615,50549.7396406833
2.0092330025650458e-10,0.12216695404499615,50249.26517898582
2.5353644939701164e-10,0.12216695404499615,49986.10019756879
3.1992671377973845e-10,0.12216695404499615,49754.429485756766
4.03701725859655e-10,0.12216695404499615,49549.69830892085
5.094138014816385e-10,0.12216695404499615,49367.74904229265
6.428073117284319e-10,0.12216695404499615,49205.09390390039
8.111308307896856e-10,0.12216695404499615,49058.852809758275
1.0235310218990269e-09,0.12216695404499615,48926.4811667162
1.2915496650148826e-09,0.12216695404499615,48805.74582446237
1.6297508346206469e-09,0.12216695404499615,32206.97375082378
2.0565123083486515e-09,0.12216695404499615,31585.530913860035
2.595024211399732e-09,0.12216695404499615,31268.452490966894
3.2745491628777316e-09,0.12216695404499615,31169.623571813292
4.132012400115335e-09,0.12216695404499615,31225.115021633123
5.214008287999674e-09,0.12216695404499615,31387.682414909108
6.579332246575682e-09,0.12216695404499615,31622.528828423663
8.302175681319736e-09,0.12216695404499615,31904.11908014962
1.0476157527896662e-08,0.12216695404499615,23765.720907265397
1.3219411484660288e-08,0.12216695404499615,23360.387424205303
1.6681005372000592e-08,0.12216695404499615,23239.01432004231
2.104904144512022e-08,0.12216695404499615,23319.400090202445
2.656087782946684e-08,0.12216695404499615,23540.03071928119
3.351602650938841e-08,0.12216695404499615,19326.585258411218
4.229242874389499e-08,0.12216695404499615,18919.14798889858
5.336699231206302e-08,0.12216695404499615,18758.653116392357
6.734150657750828e-08,0.12216695404499615,18769.418454029554
8.497534359086438e-08,0.12216695404499615,16760.524218219012
1.0722672220103232e-07,0.12216695404499615,16058.838881091699
1.3530477745798075e-07,0.12216695404499615,15844.191920107934
1.7073526474706888e-07,0.12216695404499615,15765.317952392967
2.1544346900318867e-07,0.12216695404499615,14199.279093559988
2.71858824273294e-07,0.12216695404499615,13850.669395019242
3.4304692863149193e-07,0.12216695404499615,13662.949797241421
4.3287612810830616e-07,0.12216695404499615,12678.815543593653
5.462277217684337e-07,0.12216695404499615,12349.362068168264
6.892612104349695e-07,0.12216695404499615,11901.659636633298
8.697490026177835e-07,0.12216695404499615,11371.63474598922
1.0974987654930568e-06,0.12216695404499615,11122.010791988843
1.3848863713938717e-06,0.12216695404499615,10547.404374419215
1.747528400007683e-06,0.12216695404499615,10281.331841147374
2.2051307399030456e-06,0.12216695404499615,9918.737891913854
2.782559402207126e-06,0.12216695404499615,9679.107026881957
3.5111917342151275e-06,0.12216695404499615,9414.498777592726
4.430621457583877e-06,0.12216695404499615,9212.778593468864
5.590810182512223e-06,0.12216695404499615,9038.446531899986
7.0548023107186455e-06,0.12216695404499615,8854.495171715162
8.902150854450392e-06,0.12216695404499615,8679.640051808763
1.1233240329780266e-05,0.12216695404499615,8513.037104495885
1.4174741629268048e-05,0.12216695404499615,8353.301483759747
1.7886495290574353e-05,0.12216695404499615,8212.261572675085
2.2570197196339216e-05,0.12216695404499615,8135.891999877953
2.848035868435799e-05,0.12216695404499615,8142.650217633987
3.5938136638046256e-05,0.12216695404499615,8172.646526998962
4.534878508128582e-05,0.12216695404499615,8200.203729509132
5.72236765935022e-05,0.12216695404499615,8210.439079135638
7.220809018385456e-05,0.12216695404499615,8208.194029142796
9.111627561154887e-05,0.12216695404499615,8205.367104236964
0.00011497569953977356,0.12216695404499615,8192.672446336937
0.000145082877849594,0.12216695404499615,8171.068856255626
0.0001830738280295366,0.12216695404499615,8150.2268536176025
0.0002310129700083158,0.12216695404499615,8128.688769964356
0.0002915053062825176,0.12216695404499615,8111.945045602124
0.0003678379771828634,0.12216695404499615,8097.031056720429
0.0004641588833612782,0.12216695404499615,8084.850447105101
0.0005857020818056661,0.12216695404499615,8075.919611802366
0.0007390722033525775,0.12216695404499615,8067.097696850173
0.0009326033468832199,0.12216695404499615,8056.567480744107
0.0011768119524349992,0.12216695404499615,8047.932268290073
0.0014849682622544635,0.12216695404499615,8040.789724861663
0.001873817422860383,0.12216695404499615,8035.166088920121
0.002364489412645407,0.12216695404499615,8031.895104171597
0.0029836472402833404,0.12216695404499615,8030.600066007658
0.0037649358067924636,0.12216695404499615,8032.456894725576
0.004750810162102793,0.12216695404499615,8037.166139182856
0.005994842503189409,0.12216695404499615,8044.086362882428
0.007564633275546291,0.12216695404499615,8053.270330615485
0.009545484566618327,0.12216695404499615,8065.005251856632
0.012045035402587835,0.12216695404499615,8079.277948512672
0.01519911082952933,0.12216695404499615,8096.351199704132
0.019179102616724848,0.12216695404499615,8116.370804711453
0.024201282647943835,0.12216695404499615,8139.404585511201
0.030538555088334123,0.12216695404499615,8165.527611792403
0.038535285937105354,0.12216695404499615,8194.894356943552
0.04862601580065353,0.12216695404499615,8226.451071268715
0.06135907273413163,0.12216695404499615,8260.267328889999
0.07742636826811278,0.12216695404499615,8297.499527058968
0.09770099572992247,0.12216695404499615,8338.211444981258
0.12328467394420634,0.12216695404499615,8382.404914014107
0.15556761439304723,0.12216695404499615,8430.039710433537
0.19630406500402683,0.12216695404499615,8481.103858765946
0.2477076355991714,0.12216695404499615,8535.532763334555
0.31257158496882353,0.12216695404499615,8593.233324287396
0.39442060594376477,0.12216695404499615,8661.534973488835
0.49770235643321137,0.12216695404499615,8746.184275809146
0.6280291441834247,0.12216695404499615,8827.615147110184
0.7924828983539186,0.12216695404499615,8905.264621952574
1.0,0.12216695404499615,8978.594618015775
1e-10,0.12874615752175556,51290.13071491121
1.2618568830660183e-10,0.12874615752175556,50894.02498420444
1.592282793341094e-10,0.12874615752175556,50549.72665437098
2.0092330025650458e-10,0.12874615752175556,50249.278311999675
2.5353644939701164e-10,0.12874615752175556,49986.0476998652
3.1992671377973845e-10,0.12874615752175556,49754.44566374774
4.03701725859655e-10,0.12874615752175556,49549.66304925532
5.094138014816385e-10,0.12874615752175556,49367.6679087132
6.428073117284319e-10,0.12874615752175556,49205.046741030346
8.111308307896856e-10,0.12874615752175556,49058.76837318577
1.0235310218990269e-09,0.12874615752175556,48926.420169510006
1.2915496650148826e-09,0.12874615752175556,48805.72122196924
1.6297508346206469e-09,0.12874615752175556,32206.943917438435
2.0565123083486515e-09,0.12874615752175556,31585.49717314126
2.595024211399732e-09,0.12874615752175556,31268.417910438548
3.2745491628777316e-09,0.12874615752175556,31169.58858396298
4.132012400115335e-09,0.12874615752175556,31225.081062215166
5.214008287999674e-09,0.12874615752175556,31387.644816243752
6.579332246575682e-09,0.12874615752175556,31622.49003658258
8.302175681319736e-09,0.12874615752175556,31904.079362973414
1.0476157527896662e-08,0.12874615752175556,23765.67746619783
1.3219411484660288e-08,0.12874615752175556,23360.342739415384
1.6681005372000592e-08,0.12874615752175556,23238.969291913418
2.104904144512022e-08,0.12874615752175556,23319.354924908483
2.656087782946684e-08,0.12874615752175556,23539.983152068027
3.351602650938841e-08,0.12874615752175556,19326.535931227416
4.229242874389499e-08,0.12874615752175556,18919.098145083397
5.336699231206302e-08,0.12874615752175556,18758.60236717214
6.734150657750828e-08,0.12874615752175556,18769.36629342887
8.497534359086438e-08,0.12874615752175556,16760.471870243004
1.0722672220103232e-07,0.12874615752175556,16058.785248642502
1.3530477745798075e-07,0.12874615752175556,15844.137084930853
1.7073526474706888e-07,0.12874615752175556,15765.261552987602
2.1544346900318867e-07,0.12874615752175556,14199.222726080576
2.71858824273294e-07,0.12874615752175556,13850.611680110462
3.4304692863149193e-07,0.12874615752175556,13662.89043712012
4.3287612810830616e-07,0.12874615752175556,12678.75616465763
5.462277217684337e-07,0.12874615752175556,12349.301248351625
6.892612104349695e-07,0.12874615752175556,11901.59783165306
8.697490026177835e-07,0.12874615752175556,11371.572256050387
1.0974987654930568e-06,0.12874615752175556,11121.946621299201
1.3848863713938717e-06,0.12874615752175556,10547.340191218884
1.747528400007683e-06,0.12874615752175556,10281.266147681901
2.2051307399030456e-06,0.12874615752175556,9918.671248634817
2.782559402207126e-06,0.12874615752175556,9679.038724227205
3.5111917342151275e-06,0.12874615752175556,9414.429047871638
4.430621457583877e-06,0.12874615752175556,9212.706904215742
5.590810182512223e-06,0.12874615752175556,9038.372729057568
7.0548023107186455e-06,0.12874615752175556,8854.419311216816
8.902150854450392e-06,0.12874615752175556,8679.562089272107
1.1233240329780266e-05,0.12874615752175556,8512.956954985671
1.4174741629268048e-05,0.12874615752175556,8353.21912176637
1.7886495290574353e-05,0.12874615752175556,8212.176803927341
2.2570197196339216e-05,0.12874615752175556,8135.804212877614
2.848035868435799e-05,0.12874615752175556,8142.55858667008
3.5938136638046256e-05,0.12874615752175556,8172.550774279948
4.534878508128582e-05,0.12874615752175556,8200.103854057717
5.72236765935022e-05,0.12874615752175556,8210.33527346968
7.220809018385456e-05,0.12874615752175556,8208.0864235559
9.111627561154887e-05,0.12874615752175556,8205.255713118668
0.00011497569953977356,0.12874615752175556,8192.557310215474
0.000145082877849594,0.12874615752175556,8170.949998337361
0.0001830738280295366,0.12874615752175556,8150.104256195501
0.0002310129700083158,0.12874615752175556,8128.562374456917
0.0002915053062825176,0.12874615752175556,8111.8147651940235
0.0003678379771828634,0.12874615752175556,8096.896820925345
0.0004641588833612782,0.12874615752175556,8084.712163480899
0.0005857020818056661,0.12874615752175556,8075.777194621874
0.0007390722033525775,0.12874615752175556,8066.951087959265
0.0009326033468832199,0.12874615752175556,8056.416662462654
0.0011768119524349992,0.12874615752175556,8047.777208566234
0.0014849682622544635,0.12874615752175556,8040.630344485925
0.001873817422860383,0.12874615752175556,8035.002320219848
0.002364489412645407,0.12874615752175556,8031.726887541125
0.0029836472402833404,0.12874615752175556,8030.427313770965
0.0037649358067924636,0.12874615752175556,8032.279508784343
0.004750810162102793,0.12874615752175556,8036.984024240437
0.005994842503189409,0.12874615752175556,8043.89943054851
0.007564633275546291,0.12874615752175556,8053.07848853951
0.009545484566618327,0.12874615752175556,8064.808386554534
0.012045035402587835,0.12874615752175556,8079.0759072450455
0.01519911082952933,0.12874615752175556,8096.1438635140785
0.019179102616724848,0.12874615752175556,8116.158108865298
0.024201282647943835,0.12874615752175556,8139.186440097469
0.030538555088334123,0.12874615752175556,8165.303902345067
0.038535285937105354,0.12874615752175556,8194.664963901121
0.04862601580065353,0.12874615752175556,8226.215902314723
0.06135907273413163,0.12874615752175556,8260.026290174032
0.07742636826811278,0.12874615752175556,8297.252465769958
0.09770099572992247,0.12874615752175556,8337.958225397833
0.12328467394420634,0.12874615752175556,8382.145408739318
0.15556761439304723,0.12874615752175556,8429.773788648163
0.19630406500402683,0.12874615752175556,8480.831392287282
0.2477076355991714,0.12874615752175556,8535.253632638234
0.31257158496882353,0.12874615752175556,8592.947404027185
0.39442060594376477,0.12874615752175556,8661.241994751737
0.49770235643321137,0.12874615752175556,8745.883844996608
0.6280291441834247,0.12874615752175556,8827.307290104844
0.7924828983539186,0.12874615752175556,8904.94938968972
1.0,0.12874615752175556,8978.27208375068
1e-10,0.13567967873302006,51290.0733191392
1.2618568830660183e-10,0.13567967873302006,50894.00344016062
1.592282793341094e-10,0.13567967873302006,50549.6974084803
2.0092330025650458e-10,0.13567967873302006,50249.2599791024
2.5353644939701164e-10,0.13567967873302006,49986.007551761926
3.1992671377973845e-10,0.13567967873302006,49754.40058853531
4.03701725859655e-10,0.13567967873302006,49549.62688100642
5.094138014816385e-10,0.13567967873302006,49367.628035662674
6.428073117284319e-10,0.13567967873302006,49205.01461181154
8.111308307896856e-10,0.13567967873302006,49058.73846026222
1.0235310218990269e-09,0.13567967873302006,48926.35101188112
1.2915496650148826e-09,0.13567967873302006,48805.64259083413
1.6297508346206469e-09,0.13567967873302006,32206.905464193096
2.0565123083486515e-09,0.13567967873302006,31585.458564910718
2.595024211399732e-09,0.13567967873302006,31268.372362781713
3.2745491628777316e-09,0.13567967873302006,31169.54223013193
4.132012400115335e-09,0.13567967873302006,31225.034124162234
5.214008287999674e-09,0.13567967873302006,31387.598488139174
6.579332246575682e-09,0.13567967873302006,31622.439941340108
8.302175681319736e-09,0.13567967873302006,31904.02546809351
1.0476157527896662e-08,0.13567967873302006,23765.62160341624
1.3219411484660288e-08,0.13567967873302006,23360.286384815096
1.6681005372000592e-08,0.13567967873302006,23238.911769939117
2.104904144512022e-08,0.13567967873302006,23319.29671433995
2.656087782946684e-08,0.13567967873302006,23539.923951778805
3.351602650938841e-08,0.13567967873302006,19326.473937755003
4.229242874389499e-08,0.13567967873302006,18919.035264416656
5.336699231206302e-08,0.13567967873302006,18758.538279396256
6.734150657750828e-08,0.13567967873302006,18769.300740437928
8.497534359086438e-08,0.13567967873302006,16760.405694205932
1.0722672220103232e-07,0.13567967873302006,16058.717626286385
1.3530477745798075e-07,0.13567967873302006,15844.067930292415
1.7073526474706888e-07,0.13567967873302006,15765.190345775482
2.1544346900318867e-07,0.13567967873302006,14199.151615452656
2.71858824273294e-07,0.13567967873302006,13850.538809626898
3.4304692863149193e-07,0.13567967873302006,13662.815498428085
4.3287612810830616e-07,0.13567967873302006,12678.6812569074
5.462277217684337e-07,0.13567967873302006,12349.224490819872
6.892612104349695e-07,0.13567967873302006,11901.519879236423
8.697490026177835e-07,0.13567967873302006,11371.493450153424
1.0974987654930568e-06,0.13567967873302006,11121.865666923488
1.3848863713938717e-06,0.13567967873302006,10547.259205461723
1.747528400007683e-06,0.13567967873302006,10281.183226508194
2.2051307399030456e-06,0.13567967873302006,9918.587161861704
2.782559402207126e-06,0.13567967873302006,9678.952563482753
3.5111917342151275e-06,0.13567967873302006,9414.341026629292
4.430621457583877e-06,0.13567967873302006,9212.616465537078
5.590810182512223e-06,0.13567967873302006,9038.279611076854
7.0548023107186455e-06,0.13567967873302006,8854.323571810053
8.902150854450392e-06,0.13567967873302006,8679.46368028828
1.1233240329780266e-05,0.13567967873302006,8512.855823361324
1.4174741629268048e-05,0.13567967873302006,8353.115193601705
1.7886495290574353e-05,0.13567967873302006,8212.069842316161
2.2570197196339216e-05,0.13567967873302006,8135.693431817888
2.848035868435799e-05,0.13567967873302006,8142.442944156637
3.5938136638046256e-05,0.13567967873302006,8172.429944191036
4.534878508128582e-05,0.13567967873302006,8199.977831427004
5.72236765935022e-05,0.13567967873302006,8210.204285246155
7.220809018385456e-05,0.13567967873302006,8207.950647852598
9.111627561154887e-05,0.13567967873302006,8205.115164865265
0.00011497569953977356,0.13567967873302006,8192.412021103282
0.000145082877849594,0.13567967873302006,8170.800013270375
0.0001830738280295366,0.13567967873302006,8149.949553996581
0.0002310129700083158,0.13567967873302006,8128.40287700675
0.0002915053062825176,0.13567967873302006,8111.65037497967
0.0003678379771828634,0.13567967873302006,8096.727432450966
0.0004641588833612782,0.13567967873302006,8084.537667842077
0.0005857020818056661,0.13567967873302006,8075.597482638108
0.0007390722033525775,0.13567967873302006,8066.76609226322
0.0009326033468832199,0.13567967873302006,8056.226356495652
0.0011768119524349992,0.13567967873302006,8047.581544676211
0.0014849682622544635,0.13567967873302006,8040.429238509792
0.001873817422860383,0.13567967873302006,8034.795670921521
0.002364489412645407,0.13567967873302006,8031.514623843339
0.0029836472402833404,0.13567967873302006,8030.20932782244
0.0037649358067924636,0.13567967873302006,8032.055679302022
0.004750810162102793,0.13567967873302006,8036.75422910678
0.005994842503189409,0.13567967873302006,8043.663553533445
0.007564633275546291,0.13567967873302006,8052.836421674287
0.009545484566618327,0.13567967873302006,8064.559978892967
0.012045035402587835,0.13567967873302006,8078.820965270696
0.01519911082952933,0.13567967873302006,8095.882245856209
0.019179102616724848,0.13567967873302006,8115.889724363956
0.024201282647943835,0.13567967873302006,8138.91117837094
0.030538555088334123,0.13567967873302006,8165.021620645787
0.038535285937105354,0.13567967873302006,8194.375512668335
0.04862601580065353,0.13567967873302006,8225.919165109333
0.06135907273413163,0.13567967873302006,8259.722144431911
0.07742636826811278,0.13567967873302006,8296.940716078909
0.09770099572992247,0.13567967873302006,8337.638710151574
0.12328467394420634,0.13567967873302006,8381.817962516925
0.15556761439304723,0.13567967873302006,8429.438248005266
0.19630406500402683,0.13567967873302006,8480.487593559414
0.2477076355991714,0.13567967873302006,8534.901419697875
0.31257158496882353,0.13567967873302006,8592.586627540024
0.39442060594376477,0.13567967873302006,8660.872312351097
0.49770235643321137,0.13567967873302006,8745.504757946002
0.6280291441834247,0.13567967873302006,8826.91883427731
0.7924828983539186,0.13567967873302006,8904.551630671665
1.0,0.13567967873302006,8977.865111728466
1e-10,0.14298659917663775,51290.05673328924
1.2618568830660183e-10,0.14298659917663775,50894.02190176532
1.592282793341094e-10,0.14298659917663775,50549.66687021167
2.0092330025650458e-10,0.14298659917663775,50249.18742835994
2.5353644939701164e-10,0.14298659917663775,49986.00742178892
3.1992671377973845e-10,0.14298659917663775,49754.35468390895
4.03701725859655e-10,0.14298659917663775,49549.58071796324
5.094138014816385e-10,0.14298659917663775,49367.59686491301
6.428073117284319e-10,0.14298659917663775,49204.93677927206
8.111308307896856e-10,0.14298659917663775,49058.69174367235
1.0235310218990269e-09,0.14298659917663775,48926.29529843018
1.2915496650148826e-09,0.14298659917663775,48805.58314121503
1.6297508346206469e-09,0.14298659917663775,32206.86133499567
2.0565123083486515e-09,0.14298659917663775,31585.406498220742
2.595024211399732e-09,0.14298659917663775,31268.31977202268
3.2745491628777316e-09,0.14298659917663775,31169.486419556524
4.132012400115335e-09,0.14298659917663775,31224.976504790284
5.214008287999674e-09,0.14298659917663775,31387.53795718337
6.579332246575682e-09,0.14298659917663775,31622.37793812141
8.302175681319736e-09,0.14298659917663775,31903.961563614255
1.0476157527896662e-08,0.14298659917663775,23765.55187750493
1.3219411484660288e-08,0.14298659917663775,23360.215059180635
1.6681005372000592e-08,0.14298659917663775,23238.839959421028
2.104904144512022e-08,0.14298659917663775,23319.22344685499
2.656087782946684e-08,0.14298659917663775,23539.848429659138
