T_e,k_min,k_max
0.1,4.1909580809005883e-75,1.6729851301655152e-74
0.2,5.4931420514093446e-46,1.888527297531133e-45
0.30000000000000004,3.10414715181165e-36,9.758170310755397e-36
0.4,2.2601227371652983e-31,7.259051878737401e-31
0.5,1.9121935563755875e-28,6.1996210394637915e-28
0.6,1.7492536514991394e-26,5.651044579424543e-26
0.7000000000000001,4.487976043762414e-25,1.4310281155648609e-24
0.8,5.195117511567121e-24,1.6252188937822967e-23
0.9,3.53210802396739e-23,1.0804590575524966e-22
1.0,1.6522820429970747e-22,4.934397673434278e-22
1.1,5.881937352074548e-22,1.7142235013539794e-21
1.2000000000000002,1.7044518992013896e-21,4.849110358730921e-21
1.3000000000000003,4.212877476063276e-21,1.1859235657272933e-20
1.4000000000000001,9.184442440377377e-21,2.7102601442417762e-20
1.5000000000000002,1.810158789231956e-20,5.565343821123364e-20
1.6,3.285749621989856e-20,1.0469077598210572e-19
1.7000000000000002,5.571821668365179e-20,1.8312670858317588e-19
1.8000000000000003,8.925631040472602e-20,3.013807266242678e-19
1.9000000000000001,1.362668941133056e-19,4.710357881717414e-19
2.0,1.9967655189595423e-19,7.044245797277149e-19
2.1,2.824536877394573e-19,1.0141925635025856e-18
2.2,3.875264530756277e-19,1.4128762684547253e-18
2.3000000000000003,5.177120175678133e-19,1.912524576385494e-18
2.4000000000000004,6.756589744058305e-19,2.524380077124512e-18
2.5000000000000004,8.638031890491276e-19,3.2586283896985274e-18
2.6,1.0843363945072537e-18,4.1242162725021396e-18
2.7,1.3391862299708518e-18,5.128734416774554e-18
2.8000000000000003,1.630006118497832e-18,6.2783577722246744e-18
2.9000000000000004,1.9581732940088605e-18,7.577834706346693e-18
3.0000000000000004,2.3247933433073954e-18,9.030515851715845e-18
3.1,2.7307097677495047e-18,1.0638413794684061e-17
3.2,3.176517250142769e-18,1.2402285518115624e-17
3.3000000000000003,3.6625775073478914e-18,1.4321730513965246e-17
3.4000000000000004,4.1890368000211315e-18,1.6395298575167862e-17
3.5000000000000004,4.755844347545079e-18,1.8620602358326483e-17
3.6,5.3627710531837835e-18,2.099443081626082e-17
3.7,6.009428080002203e-18,2.3512860498494282e-17
3.8000000000000003,6.695284932366521e-18,2.617136249397145e-17
3.9000000000000004,7.419686792368467e-18,2.8964903442532943e-17
4.0,8.181870937384395e-18,3.1888039576761174e-17
4.1,8.98098212650271e-18,3.493500318501098e-17
4.2,9.81608689202713e-18,3.809978122298994e-17
4.3,1.0686186709830114e-17,4.1376186058785925e-17
4.3999999999999995,1.1590230050911218e-17,4.475791852779487e-17
4.5,1.2527123337781286e-17,4.8238623611488274e-17
4.6,1.3495740844674972e-17,5.181193914789969e-17
4.7,1.4494933591290194e-17,5.5471538041166857e-17
4.8,1.5523537286758816e-17,5.921116447009021e-17
4.9,1.6580379384686006e-17,6.302466460782057e-17
5.0,1.766428531201803e-17,6.690601236165763e-17
5.1,1.8774083934748484e-17,7.084933062772789e-17
5.2,1.990861232247648e-17,7.48489085333489e-17
5.3,2.106671987193111e-17,7.889921511280435e-17
5.4,2.2247271847041853e-17,8.299490983208255e-17
5.5,2.344915239017492e-17,8.713085034641863e-17
5.6,2.467126705593631e-17,9.130209784239188e-17
5.7,2.5912544915586536e-17,9.550392028470931e-17
5.8,2.7171940276717335e-17,9.973179385726256e-17
5.9,2.844843405947791e-17,1.0398140285898587e-16
6.0,2.9741034867358224e-17,1.0824863828772681e-16
6.1,3.104877978738008e-17,1.1252959531992846e-16
6.2,3.2370734951535036e-17,1.168205698704576e-16
6.3,3.370599588846084e-17,1.2111805439541564e-16
6.4,3.5053687691673934e-17,1.254187330811818e-16
6.5,3.6412965028176126e-17,1.2971947654518607e-16
6.6,3.7783012008933237e-17,1.340173361579023e-16
6.7,3.9163041940574444e-17,1.3830953808116806e-16
6.8,4.0552296975681245e-17,1.4259347710507378e-16
6.9,4.1950047677216123e-17,1.4686671035418867e-16
7.0,4.335559251097475e-17,1.5112695092369605e-16
7.1,4.4768257278425326e-17,1.553720614969791e-16
7.2,4.618739450091262e-17,1.5960004798821967e-16
7.3,4.7612382764945765e-17,1.6380905324654672e-16
7.4,4.9042626037148983e-17,1.679973508521072e-16
7.5,5.047755295642131e-17,1.7216333902902544e-16
7.6,5.19166161099219e-17,1.763055346955112e-16
7.7,5.335929129865787e-17,1.804225676672709e-16
7.8,5.480507679769848e-17,1.8451317502682328e-16
7.9,5.625349261536436e-17,1.885761956682488e-16
8.0,5.770407975513421e-17,1.9261056502425482e-16
8.1,5.915639948347241e-17,1.966153099801739e-16
8.2,6.061003260629856e-17,2.0058954397757718e-16
8.3,6.206457875639228e-17,2.045324623085437e-16
8.4,6.351965569364577e-17,2.0844333760024073e-16
8.5,6.497489861974102e-17,2.1232151548831404e-16
8.6,6.642995950853086e-17,2.1616641047661832e-16
8.7,6.788450645314118e-17,2.1997750198002996e-16
8.8,6.933822303058275e-17,2.237543305464408e-16
8.9,7.07908076844586e-17,2.27496494253514e-16
9.0,7.224197312617842e-17,2.3120364527538545e-16
9.1,7.369144575493876e-17,2.3487548661418287e-16
