T_e,k_min,k_max
0.1,4.790675217186174e-75,2.5378295670774695e-74
0.2,5.4922689600880185e-46,2.726292782209811e-45
0.30000000000000004,3.0310766104907334e-36,1.3642300312806674e-35
0.4,2.456937681658449e-31,9.907528251637528e-31
0.5,2.2696637209634107e-28,8.295545419507885e-28
0.6,1.9987667631237797e-26,7.431926200431169e-26
0.7000000000000001,4.940205718634679e-25,1.852876459778891e-24
0.8,5.5258236724435015e-24,2.0742645534827937e-23
0.9,3.645049366160989e-23,1.3605624374570694e-22
1.0,1.6613760148261658e-22,6.135148088609664e-22
1.1,5.7856816957546195e-22,2.1057471063862183e-21
1.2000000000000002,1.6458897050427926e-21,5.8881068691173695e-21
1.3000000000000003,4.005640225872302e-21,1.4060085785378783e-20
1.4000000000000001,8.619581111374459e-21,2.965301299607979e-20
1.5000000000000002,1.680130847793251e-20,5.745540820501352e-20
1.6,3.020824437641823e-20,1.0377169238245333e-19
1.7000000000000002,5.080109632476409e-20,1.7497864984401179e-19
1.8000000000000003,8.077865864012814e-20,2.785731141520515e-19
1.9000000000000001,1.224977366213812e-19,4.224876080037969e-19
2.0,1.783876688155323e-19,6.147765176268113e-19
2.1,2.5086729549356315e-19,8.6332190723964065e-19
2.2,3.422700518149041e-19,1.1755781282556621e-18
2.3000000000000003,4.547806934232306e-19,1.5583656001364221e-18
2.4000000000000004,5.90385296446761e-19,2.0177170909251505e-18
2.5000000000000004,7.50834738373356e-19,2.558774772041915e-18
2.6,9.37620869597219e-19,3.211374548838476e-18
2.7,1.1519639730561247e-18,3.990363660416399e-18
2.8000000000000003,1.394809801350236e-18,4.8804427011570525e-18
2.9000000000000004,1.6668343947021303e-18,5.884795992251906e-18
3.0000000000000004,1.9684549462895097e-18,7.00548382500292e-18
3.1,2.2998451353316223e-18,8.24349975111247e-18
3.2,2.66095354904608e-18,9.598845583628881e-18
3.3000000000000003,3.051524031491742e-18,1.1070618166073764e-17
3.4000000000000004,3.471117010241447e-18,1.2657102929611808e-17
3.5000000000000004,3.9191310486877005e-18,1.43558702012733e-17
3.6,4.3948240462516126e-18,1.616387109719218e-17
3.7,4.8973336584517515e-18,1.807753060557652e-17
3.8000000000000003,5.4256966338351465e-18,2.0092836123913035e-17
3.9000000000000004,5.978866866820149e-18,2.220542026415302e-17
4.0,6.555732046980519e-18,2.4410637185517572e-17
4.1,7.155128848954061e-18,2.670363206789687e-17
4.2,7.775856655738643e-18,2.907940361189246e-17
4.3,8.416689844228082e-18,3.1532859656784395e-17
4.3999999999999995,9.076388687763778e-18,3.4058866156826886e-17
4.5,9.753708948261555e-18,3.665228985988119e-17
4.6,1.0447410241842456e-17,3.930803509975365e-17
4.7,1.1156263268293861e-17,4.202107515263375e-17
4.8,1.187905599729905e-17,4.478647862534117e-17
4.9,1.2614598904163528e-17,4.7599431344139416e-17
5.0,1.336172934550519e-17,5.045525420206677e-17
5.1,1.411931516167537e-17,5.334941740359441e-17
5.2,1.4886257588015472e-17,5.627755152071633e-17
5.3,1.5661493551799567e-17,5.923545574645698e-17
5.4,1.6443997426147662e-17,6.2219103701888e-17
5.5,1.723278230652743e-17,6.522464712229798e-17
5.6,1.8026900869849508e-17,6.824841771806385e-17
5.7,1.882544587071245e-17,7.128692747665652e-17
5.8,1.962755032414453e-17,7.433686764451779e-17
5.9,2.0432387419270744e-17,7.7395106601542e-17
6.0,2.1239170203732443e-17,8.045868681674148e-17
6.1,2.2047151074420338e-17,8.352482105144105e-17
6.2,2.285562110614945e-17,8.659088795602893e-17
6.3,2.3663909246303596e-17,8.965442718784938e-17
6.4,2.447138140019496e-17,9.271313416117719e-17
6.5,2.527743942890608e-17,9.576485452526403e-17
6.6,2.6081520078691027e-17,9.880757845308464e-17
6.7,2.6883093858588272e-17,1.0183943481151407e-16
6.8,2.7681663880723102e-17,1.0485868527311981e-16
6.9,2.8476764675830836e-17,1.0786371842043201e-16
7.0,2.9267960994795013e-17,1.108530438853523e-16
7.1,3.005484660544964e-17,1.138252865591632e-16
7.2,3.083704309252268e-17,1.167791809023078e-16
7.3,3.161419866738371e-17,1.19713565377624e-16
7.4,3.2385986993187236e-17,1.226273770259612e-16
7.5,3.315210603005837e-17,1.255196461989824e-16
7.6,3.391227690413924e-17,1.2838949146041232e-16
7.7,3.466624280358784e-17,1.3123611466394109e-16
7.8,3.5413767903987254e-17,1.340587962133938e-16
7.9,3.615463632507125e-17,1.3685689050856616e-16
8.0,3.6888651120192965e-17,1.3962982157825269e-16
8.1,3.761563329954976e-17,1.4237707890042943e-16
8.2,3.833542088782061e-17,1.4509821340824202e-16
8.3,3.9047868016567176e-17,1.4779283367936977e-16
8.4,3.975284405148871e-17,1.5046060230545351e-16
8.5,4.045023275440085e-17,1.531012324375636e-16
8.6,4.113993147962174e-17,1.5571448450311806e-16
8.7,4.182185040429393e-17,1.5830016308922437e-16
8.8,4.249591179204254e-17,1.6085811398709048e-16
8.9,4.3162049289264325e-17,1.6338822139191196e-16
9.0,4.3820207253258923e-17,1.6589040525248883e-16
9.1,4.4470340111346144e-17,1.6836461876473264e-16
9.2,4.511241175006235e-17,1.7081084600319168e-16
