T_e,k_min,k_max
0.1,2.3093797824179143e-75,1.9492911556472366e-74
0.2,3.032762079350013e-46,3.252976206619892e-45
0.30000000000000004,1.8861000089780692e-36,1.6805243096130332e-35
0.4,1.676226610512285e-31,1.178726835131878e-30
0.5,1.6752228115629745e-28,9.397841412003614e-28
0.6,1.750628153816502e-26,8.012546235602625e-26
0.7000000000000001,4.994442723579539e-25,1.908018643435185e-24
0.8,6.298311124685485e-24,2.0499753166795346e-23
0.9,4.593284770289458e-23,1.2966943216526245e-22
1.0,2.2776002051247624e-22,5.663523073788495e-22
1.1,8.515050566323283e-22,1.890101940124039e-21
1.2000000000000002,2.57221214066162e-21,5.156010967229159e-21
1.3000000000000003,6.587700830716377e-21,1.20452268211265e-20
1.4000000000000001,1.480696964716738e-20,2.4913232988336446e-20
1.5000000000000002,2.996109706875757e-20,4.674542374515184e-20
1.6,5.563432755996014e-20,8.103469109064409e-20
1.7000000000000002,9.621208084158883e-20,1.3160905676929351e-19
1.8000000000000003,1.5294150703552561e-19,2.0243948581678263e-19
1.9000000000000001,2.2768672007305704e-19,2.974530774729494e-19
2.0,3.256655745337888e-19,4.2036904089035283e-19
2.1,4.500884817596043e-19,5.745670835463222e-19
2.2,6.038632564396619e-19,7.629915099979503e-19
2.3000000000000003,7.895259089175124e-19,9.880898784517842e-19
2.4000000000000004,1.0091973181446725e-18,1.2613314272691188e-18
2.5000000000000004,1.2645625798744976e-18,1.6210838336622818e-18
2.6,1.5568690854880473e-18,2.043633761103908e-18
2.7,1.8869392561639065e-18,2.5324101364292976e-18
2.8000000000000003,2.2551941062113764e-18,3.090174720422408e-18
2.9000000000000004,2.6616842649328044e-18,3.719022480503048e-18
3.0000000000000004,3.106125627459365e-18,4.420399504252766e-18
3.1,3.587937353661541e-18,5.1951343415479375e-18
3.2,4.106280444675499e-18,6.04347906829802e-18
3.3000000000000003,4.660095575497845e-18,6.965156862414993e-18
3.4000000000000004,5.248139240938219e-18,7.959413406813274e-18
3.5000000000000004,5.8690175814890165e-18,9.025069942043396e-18
3.6,6.521217500942729e-18,1.0160576257029645e-17
3.7,7.203134876836202e-18,1.1364062317201019e-17
3.8000000000000003,7.913099806743865e-18,1.2633387580472125e-17
3.9000000000000004,8.649398936551045e-18,1.396618734392158e-17
4.0,9.410294988816747e-18,1.5359915701773772e-17
4.1,1.0194043656886519e-17,1.681188488427424e-17
4.2,1.0998908059191374e-17,1.8319300893788044e-17
4.3,1.1823170962816475e-17,1.9879295465476325e-17
4.3999999999999995,1.2665144989691782e-17,2.1488954461356794e-17
4.5,1.352318101561285e-17,2.3145342863956732e-17
4.6,1.439567496405793e-17,2.4845526573957934e-17
4.7,1.5281073185200592e-17,2.6586591239336377e-17
4.8,1.6177876596963317e-17,2.836565835497242e-17
4.9,1.708464375040942e-17,3.017989887439923e-17
5.0,1.7999992966944767e-17,3.202654457157826e-17
5.1,1.892260368020675e-17,3.390289738219681e-17
5.2,1.9851217101498046e-17,3.58063369424349e-17
5.3,2.0784636314402015e-17,3.7734326529590383e-17
