T_e,k_min,k_max
0.1,1.0586308779747438e-13,1.0586308779747438e-13
0.2,1.1574719178581489e-13,1.1574719178581489e-13
0.30000000000000004,1.0931523740306651e-13,1.0931523740306651e-13
0.4,1.0153643981087893e-13,1.0153643981087893e-13
0.5,9.420880510410246e-14,9.420880510410246e-14
0.6,8.75854818162738e-14,8.75854818162738e-14
0.7000000000000001,8.165681926246258e-14,8.165681926246258e-14
0.8,7.63595640624635e-14,7.63595640624635e-14
0.9,7.162184753279584e-14,7.162184753279584e-14
1.0,6.737515673723405e-14,6.737515673723405e-14
1.1,6.35577763066925e-14,6.35577763066925e-14
1.2000000000000002,6.011548084187601e-14,6.011548084187601e-14
1.3000000000000003,5.700121217164618e-14,5.700121217164618e-14
1.4000000000000001,5.4174383532233103e-14,5.4174383532233103e-14
1.5000000000000002,5.160008233910667e-14,5.160008233910667e-14
1.6,4.9248291639337846e-14,4.9248291639337846e-14
1.7000000000000002,4.709318067680436e-14,4.709318067680436e-14
1.8000000000000003,4.511248141071161e-14,4.511248141071161e-14
1.9000000000000001,4.3286951711850534e-14,4.3286951711850534e-14
2.0,4.159991869152158e-14,4.159991869152158e-14
2.1,4.0036892862218264e-14,4.0036892862218264e-14
2.2,3.8585243328095455e-14,3.8585243328095455e-14
2.3000000000000003,3.723392476516836e-14,3.723392476516836e-14
2.4000000000000004,3.597324795116634e-14,3.597324795116634e-14
2.5000000000000004,3.479468672312948e-14,3.479468672312948e-14
2.6,3.36907153215733e-14,3.36907153215733e-14
2.7,3.2654671055310834e-14,3.2654671055310834e-14
2.8000000000000003,3.16806380683792e-14,3.16806380683792e-14
2.9000000000000004,3.0763348710277387e-14,3.0763348710277387e-14
3.0000000000000004,2.9898099613588444e-14,2.9898099613588444e-14
3.1,2.908068008361953e-14,2.908068008361953e-14
3.2,2.8307310818091732e-14,2.8307310818091732e-14
3.3000000000000003,2.757459131528983e-14,2.757459131528983e-14
3.4000000000000004,2.6879454608927654e-14,2.6879454608927654e-14
3.5000000000000004,2.6219128197989954e-14,2.6219128197989954e-14
3.6,2.559110022894495e-14,2.559110022894495e-14
3.7,2.499309014341303e-14,2.499309014341303e-14
3.8000000000000003,2.442302313273536e-14,2.442302313273536e-14
3.9000000000000004,2.3879007846901694e-14,2.3879007846901694e-14
4.0,2.335931689304105e-14,2.335931689304105e-14
4.1,2.2862369731461287e-14,2.2862369731461287e-14
4.2,2.2386717637738762e-14,2.2386717637738762e-14
4.3,2.1931030449794606e-14,2.1931030449794606e-14
4.3999999999999995,2.1494084861035706e-14,2.1494084861035706e-14
4.5,2.107475405593599e-14,2.107475405593599e-14
4.6,2.067199851407454e-14,2.067199851407454e-14
4.7,2.0284857833600015e-14,2.0284857833600015e-14
4.8,1.991244344615046e-14,1.991244344615046e-14
4.9,1.9553932113074857e-14,1.9553932113074857e-14
5.0,1.9208560107914454e-14,1.9208560107914454e-14
5.1,1.887561800295002e-14,1.887561800295002e-14
5.2,1.8554445988570524e-14,1.8554445988570524e-14
5.3,1.824442966357215e-14,1.824442966357215e-14
5.4,1.794499624250546e-14,1.794499624250546e-14
5.5,1.7655611133061005e-14,1.7655611133061005e-14
5.6,1.737577484239474e-14,1.737577484239474e-14
5.7,1.7105020176389866e-14,1.7105020176389866e-14
5.8,1.684290970025263e-14,1.684290970025263e-14
5.9,1.6589033432649355e-14,1.6589033432649355e-14
6.0,1.6343006748896576e-14,1.6343006748896576e-14
6.1,1.6104468471587766e-14,1.6104468471587766e-14
6.2,1.5873079129541627e-14,1.5873079129541627e-14
6.3,1.5648519368138747e-14,1.5648519368138747e-14
6.4,1.543048849602109e-14,1.543048849602109e-14
6.5,1.52187031547993e-14,1.52187031547993e-14
6.6,1.5012896099878367e-14,1.5012896099878367e-14
6.7,1.4812815081800247e-14,1.4812815081800247e-14
6.8,1.461822181863601e-14,1.461822181863601e-14
6.9,1.4428891050959975e-14,1.4428891050959975e-14
7.0,1.424460967182166e-14,1.424460967182166e-14
7.1,1.4065175924912612e-14,1.4065175924912612e-14
7.2,1.3890398664817886e-14,1.3890398664817886e-14
7.3,1.3720096673855954e-14,1.3720096673855954e-14
7.4,1.3554098030557353e-14,1.3554098030557353e-14
7.5,1.3392239525318175e-14,1.3392239525318175e-14
7.6,1.3234366119197822e-14,1.3234366119197822e-14
7.7,1.3080330442217202e-14,1.3080330442217202e-14
7.8,1.2929992327858982e-14,1.2929992327858982e-14
7.9,1.2783218380781105e-14,1.2783218380781105e-14
