T_e,k_min,k_max
0.1,4.197175573306827e-15,4.197175573306827e-15
0.2,6.106848880108007e-15,6.106848880108007e-15
0.30000000000000004,5.8349753736417796e-15,5.8349753736417796e-15
0.4,5.328487919579297e-15,5.328487919579297e-15
0.5,4.885062251057875e-15,4.885062251057875e-15
0.6,4.527815265536412e-15,4.527815265536412e-15
0.7000000000000001,4.2405335059029685e-15,4.2405335059029685e-15
0.8,4.006132111848958e-15,4.006132111848958e-15
0.9,3.81168690982799e-15,3.81168690982799e-15
1.0,3.647930251190176e-15,3.647930251190176e-15
1.1,3.5081926485645696e-15,3.5081926485645696e-15
1.2000000000000002,3.387582615729509e-15,3.387582615729509e-15
1.3000000000000003,3.2824337201956506e-15,3.2824337201956506e-15
1.4000000000000001,3.1899411584716066e-15,3.1899411584716066e-15
1.5000000000000002,3.1079207685971817e-15,3.1079207685971817e-15
1.6,3.0346458336878542e-15,3.0346458336878542e-15
1.7000000000000002,2.968733802352036e-15,2.968733802352036e-15
1.8000000000000003,2.909065703552856e-15,2.909065703552856e-15
1.9000000000000001,2.854727504834639e-15,2.854727504834639e-15
2.0,2.8049665710790076e-15,2.8049665710790076e-15
2.1,2.7591587656800575e-15,2.7591587656800575e-15
2.2,2.71678321764099e-15,2.71678321764099e-15
2.3000000000000003,2.6774027189053257e-15,2.6774027189053257e-15
2.4000000000000004,2.640648327749526e-15,2.640648327749526e-15
2.5000000000000004,2.606207160984887e-15,2.606207160984887e-15
2.6,2.573812634716331e-15,2.573812634716331e-15
2.7,2.543236606034646e-15,2.543236606034646e-15
2.8000000000000003,2.514283004631522e-15,2.514283004631522e-15
2.9000000000000004,2.4867826419492095e-15,2.4867826419492095e-15
3.0000000000000004,2.460588957812573e-15,2.460588957812573e-15
3.1,2.435574518298944e-15,2.435574518298944e-15
3.2,2.411628119126046e-15,2.411628119126046e-15
3.3000000000000003,2.3886523796947884e-15,2.3886523796947884e-15
3.4000000000000004,2.3665617366456116e-15,2.3665617366456116e-15
3.5000000000000004,2.3452807641797815e-15,2.3452807641797815e-15
3.6,2.3247427627657182e-15,2.3247427627657182e-15
3.7,2.30488856915119e-15,2.30488856915119e-15
3.8000000000000003,2.285665549544054e-15,2.285665549544054e-15
3.9000000000000004,2.2670267449381216e-15,2.2670267449381216e-15
4.0,2.2489301432487655e-15,2.2489301432487655e-15
4.1,2.231338057491494e-15,2.231338057491494e-15
4.2,2.2142165929218837e-15,2.2142165929218837e-15
4.3,2.197535189039339e-15,2.197535189039339e-15
4.3999999999999995,2.181266224782637e-15,2.181266224782637e-15
4.5,2.1653846772233627e-15,2.1653846772233627e-15
4.6,2.1498678256821035e-15,2.1498678256821035e-15
4.7,2.1346949945210643e-15,2.1346949945210643e-15
4.8,2.119847328960864e-15,2.119847328960864e-15
4.9,2.1053075991727203e-15,2.1053075991727203e-15
5.0,2.091060028645423e-15,2.091060028645423e-15
5.1,2.077090143447712e-15,2.077090143447712e-15
5.2,2.0633846395239622e-15,2.0633846395239622e-15
5.3,2.049931265592843e-15,2.049931265592843e-15
5.4,2.036718719580009e-15,2.036718719580009e-15
5.5,2.0237365568190602e-15,2.0237365568190602e-15
5.6,2.010975108510024e-15,2.010975108510024e-15
5.7,1.998425409139638e-15,1.998425409139638e-15
5.8,1.9860791317494315e-15,1.9860791317494315e-15
5.9,1.9739285300915516e-15,1.9739285300915516e-15
6.0,1.961966386843026e-15,1.961966386843026e-15
6.1,1.9501859671604224e-15,1.9501859671604224e-15
6.2,1.938580976951794e-15,1.938580976951794e-15
6.3,1.927145525323961e-15,1.927145525323961e-15
6.4,1.9158740907327443e-15,1.9158740907327443e-15
6.5,1.9047614904235027e-15,1.9047614904235027e-15
6.6,1.8938028528007394e-15,1.8938028528007394e-15
6.7,1.882993592409921e-15,1.882993592409921e-15
6.8,1.8723293872529705e-15,1.8723293872529705e-15
6.9,1.861806158192129e-15,1.861806158192129e-15
7.0,1.8514200502257286e-15,1.8514200502257286e-15
7.1,1.8411674154444785e-15,1.8411674154444785e-15
7.2,1.8310447974987577e-15,1.8310447974987577e-15
7.3,1.8210489174264885e-15,1.8210489174264885e-15
7.4,1.811176660707891e-15,1.811176660707891e-15
7.5,1.8014250654280583e-15,1.8014250654280583e-15
7.6,1.7917913114411842e-15,1.7917913114411842e-15
7.7,1.7822727104415834e-15,1.7822727104415834e-15
7.8,1.7728666968566415e-15,1.7728666968566415e-15
7.9,1.7635708194856718e-15,1.7635708194856718e-15
8.0,1.7543827338164278e-15,1.7543827338164278e-15
8.1,1.7453001949579596e-15,1.7453001949579596e-15
8.2,1.7363210511346567e-15,1.7363210511346567e-15
8.3,1.7274432376917422e-15,1.7274432376917422e-15
8.4,1.718664771567386e-15,1.718664771567386e-15
8.5,1.709983746190917e-15,1.709983746190917e-15
8.6,1.7013983267705037e-15,1.7013983267705037e-15
8.7,1.6929067459371249e-15,1.6929067459371249e-15
8.8,1.6845072997147723e-15,1.6845072997147723e-15
8.9,1.6761983437895992e-15,1.6761983437895992e-15
