T_e,k_min,k_max
0.1,1.5596922832394413e-74,1.6790515041288542e-73
0.2,9.418387370019364e-46,1.4765226694935817e-44
0.30000000000000004,4.7050785248667995e-36,6.213350419076041e-35
0.4,3.9296466798277937e-31,3.913094759343756e-30
0.5,3.893015044914651e-28,2.9113676163609144e-27
0.6,4.102538262216768e-26,2.3627253390604535e-25
0.7000000000000001,1.1848718312959329e-24,5.418635212869888e-24
0.8,1.511274363924046e-23,5.64956578108342e-23
0.9,1.112151094089813e-22,3.4861987292145777e-22
1.0,5.550964198417657e-22,1.4912060693387948e-21
1.1,2.0845031120144644e-21,4.888570669784629e-21
1.2000000000000002,6.120940666314511e-21,1.3131464597508629e-20
1.3000000000000003,1.4653315839425633e-20,3.026895635759484e-20
1.4000000000000001,3.100834450913353e-20,6.187947739186466e-20
1.5000000000000002,5.944224541590494e-20,1.1493215592354448e-19
1.6,1.0514338871696876e-19,1.9748426181231072e-19
1.7000000000000002,1.7404466284983276e-19,3.182842790137224e-19
1.8000000000000003,2.7258271876006545e-19,4.863484724053679e-19
1.9000000000000001,4.074388049246238e-19,7.105634162334381e-19
2.0,5.852889912426184e-19,9.993476382336212e-19
2.1,8.125827263562953e-19,1.3603881542756722e-18
2.2,1.0953603168106274e-18,1.8004546327643224e-18
2.3000000000000003,1.4391132118168829e-18,2.347202450816977e-18
2.4000000000000004,1.8486862190422117e-18,3.0808180536504108e-18
2.5000000000000004,2.3282177927376688e-18,3.957021794672776e-18
2.6,2.8811129618251864e-18,4.985674759561627e-18
2.7,3.510042907573792e-18,6.175092139144986e-18
2.8000000000000003,4.216965310746614e-18,7.53199208931695e-18
2.9000000000000004,5.0031600939067155e-18,9.061495877224375e-18
3.0000000000000004,5.869275888692547e-18,1.0767169195111708e-17
3.1,6.8153833273961904e-18,1.2651095075563322e-17
3.2,7.84103200998808e-18,1.4713969801178834e-17
3.3000000000000003,8.94530868473955e-18,1.6955214357867563e-17
3.4000000000000004,1.0126894780300636e-17,1.9373095188848424e-17
3.5000000000000004,1.1384121932853891e-17,2.196484917229203e-17
3.6,1.271502456669889e-17,2.4726808813888897e-17
3.7,1.411738891845822e-17,2.7654524588329497e-17
3.8000000000000003,1.558879815453648e-17,3.0742882171136615e-17
3.9000000000000004,1.7126673429602502e-17,3.398621297679226e-17
4.0,1.872831088134296e-17,3.737839697002082e-17
4.1,2.0390914663197903e-17,4.091295715750764e-17
4.2,2.211162619064026e-17,4.458314551177441e-17
4.3,2.3887549824931827e-17,4.838202034193555e-17
4.3999999999999995,2.5715775247089217e-17,5.230251532130164e-17
4.5,2.759339678884308e-17,5.63375005216325e-17
4.6,2.951752999054047e-17,6.047983589911858e-17
4.7,3.148532565128446e-17,6.472241773717995e-17
4.8,3.349398162651586e-17,6.90582185837429e-17
4.9,3.554075261456609e-17,7.348032123227762e-17
5.0,3.7622958157843995e-17,7.798194729185005e-17
5.1,3.973798906731512e-17,8.255648087604526e-17
5.2,4.188331246155612e-17,8.719748791725553e-17
5.3,4.405647559447382e-17,9.189873158418795e-17
5.4,4.625510862915157e-17,9.665418424860514e-17
5.5,4.847692649948082e-17,1.0145803641386398e-16
5.6,5.0719729986411446e-17,1.0630470298395639e-16
5.7,5.298140612189803e-17,1.111888272183609e-16
