T_e,k_min,k_max
0.1,9.692356572663138e-14,9.692356572663138e-14
0.2,1.4855331545701406e-13,1.4855331545701406e-13
0.30000000000000004,1.606224656507895e-13,1.606224656507895e-13
0.4,1.6127803461443253e-13,1.6127803461443253e-13
0.5,1.5811720821413634e-13,1.5811720821413634e-13
0.6,1.534981082021849e-13,1.534981082021849e-13
0.7000000000000001,1.482824840911694e-13,1.482824840911694e-13
0.8,1.4285105293391958e-13,1.4285105293391958e-13
0.9,1.3740240234829106e-13,1.3740240234829106e-13
1.0,1.320509646941959e-13,1.320509646941959e-13
1.1,1.268648005893251e-13,1.268648005893251e-13
1.2000000000000002,1.2188338164165353e-13,1.2188338164165353e-13
1.3000000000000003,1.171275771604165e-13,1.171275771604165e-13
1.4000000000000001,1.1260594084280326e-13,1.1260594084280326e-13
1.5000000000000002,1.0831890350470326e-13,1.0831890350470326e-13
1.6,1.0426163687335463e-13,1.0426163687335463e-13
1.7000000000000002,1.0042602292983548e-13,1.0042602292983548e-13
1.8000000000000003,9.68020057010244e-14,9.68020057010244e-14
1.9000000000000001,9.33785127043496e-14,9.33785127043496e-14
2.0,9.014407589190058e-14,9.014407589190058e-14
2.1,8.708724302929945e-14,8.708724302929945e-14
2.2,8.419684337718637e-14,8.419684337718637e-14
2.3000000000000003,8.146215254326975e-14,8.146215254326975e-14
2.4000000000000004,7.887298800199101e-14,7.887298800199101e-14
2.5000000000000004,7.64197573663679e-14,7.64197573663679e-14
2.6,7.409347487209637e-14,7.409347487209637e-14
2.7,7.188575687251269e-14,7.188575687251269e-14
2.8000000000000003,6.97888038629769e-14,6.97888038629769e-14
2.9000000000000004,6.779537424524373e-14,6.779537424524373e-14
3.0000000000000004,6.589875341861677e-14,6.589875341861677e-14
3.1,6.409272064289555e-14,6.409272064289555e-14
3.2,6.237151531618555e-14,6.237151531618555e-14
3.3000000000000003,6.072980374857734e-14,6.072980374857734e-14
3.4000000000000004,5.916264712009677e-14,5.916264712009677e-14
3.5000000000000004,5.766547103851496e-14,5.766547103851496e-14
3.6,5.6234036924487996e-14,5.6234036924487996e-14
3.7,5.486441532321751e-14,5.486441532321751e-14
3.8000000000000003,5.3552961155778224e-14,5.3552961155778224e-14
3.9000000000000004,5.229629086692991e-14,5.229629086692991e-14
4.0,5.109126139073655e-14,5.109126139073655e-14
4.1,4.9934950834329794e-14,4.9934950834329794e-14
4.2,4.882464076918762e-14,4.882464076918762e-14
4.3,4.775780001515615e-14,4.775780001515615e-14
4.3999999999999995,4.673206980286625e-14,4.673206980286625e-14
4.5,4.574525020358524e-14,4.574525020358524e-14
4.6,4.4795287720775386e-14,4.4795287720775386e-14
4.7,4.388026394392279e-14,4.388026394392279e-14
4.8,4.299838517200966e-14,4.299838517200966e-14
4.9,4.2147972920964443e-14,4.2147972920964443e-14
5.0,4.132745523629046e-14,4.132745523629046e-14
5.1,4.053535873868931e-14,4.053535873868931e-14
5.2,3.977030133676313e-14,3.977030133676313e-14
5.3,3.9030985546747116e-14,3.9030985546747116e-14
5.4,3.8316192364666016e-14,3.8316192364666016e-14
5.5,3.762477564132435e-14,3.762477564132435e-14
5.6,3.6955656915135215e-14,3.6955656915135215e-14
5.7,3.6307820661990406e-14,3.6307820661990406e-14
5.8,3.56803099251929e-14,3.56803099251929e-14
5.9,3.5072222291940514e-14,3.5072222291940514e-14
6.0,3.4482706185992803e-14,3.4482706185992803e-14
6.1,3.391095744899731e-14,3.391095744899731e-14
6.2,3.335621618552381e-14,3.335621618552381e-14
6.3,3.281776384917902e-14,3.281776384917902e-14
6.4,3.2294920549273396e-14,3.2294920549273396e-14
6.5,3.178704255940733e-14,3.178704255940733e-14
6.6,3.1293520011054954e-14,3.1293520011054954e-14
6.7,3.08137747567696e-14,3.08137747567696e-14
6.8,3.0347258389030075e-14,3.0347258389030075e-14
6.9,2.989345040200798e-14,2.989345040200798e-14
7.0,2.9451856484675336e-14,2.9451856484675336e-14
7.1,2.902200693470181e-14,2.902200693470181e-14
7.2,2.8603455183522806e-14,2.8603455183522806e-14
7.3,2.8195776423802097e-14,2.8195776423802097e-14
7.4,2.779856633127665e-14,2.779856633127665e-14
7.5,2.7411439873662843e-14,2.7411439873662843e-14
7.6,2.7034030199930015e-14,2.7034030199930015e-14
7.7,2.6665987603816668e-14,2.6665987603816668e-14
7.8,2.6306978555980364e-14,2.6306978555980364e-14
7.9,2.5956684799642205e-14,2.5956684799642205e-14
8.0,2.5614802505012464e-14,2.5614802505012464e-14
8.1,2.528104147817231e-14,2.528104147817231e-14
8.2,2.4955124420439467e-14,2.4955124420439467e-14
8.3,2.4636786234567292e-14,2.4636786234567292e-14
8.4,2.4325773374419967e-14,2.4325773374419967e-14
8.5,2.4021843235033957e-14,2.4021843235033957e-14
8.6,2.3724763580220256e-14,2.3724763580220256e-14
8.7,2.343431200508442e-14,2.343431200508442e-14
8.8,2.3150275431046185e-14,2.3150275431046185e-14
8.9,2.287244963112616e-14,2.287244963112616e-14
9.0,2.260063878343829e-14,2.260063878343829e-14
9.1,2.2334655050983325e-14,2.2334655050983325e-14
9.2,2.2074318185981506e-14,2.2074318185981506e-14
9.3,2.181945515711464e-14,2.181945515711464e-14
9.4,2.1569899798168532e-14,2.1569899798168532e-14
9.5,2.132549247667711e-14,2.132549247667711e-14
9.6,2.1086079781272392e-14,2.1086079781272392e-14
9.700000000000001,2.0851514226537634e-14,2.0851514226537634e-14
9.8,2.0621653974247434e-14,2.0621653974247434e-14
9.9,2.0396362569958377e-14,2.0396362569958377e-14
10.0,2.0175508693986627e-14,2.0175508693986627e-14
10.1,1.9958965925876974e-14,1.9958965925876974e-14
10.200000000000001,1.974661252152962e-14,1.974661252152962e-14
10.3,1.953833120220916e-14,1.953833120220916e-14
10.4,1.9334008954712823e-14,1.9334008954712823e-14
10.5,1.9133536842024744e-14,1.9133536842024744e-14
10.6,1.893680982382814e-14,1.893680982382814e-14
10.700000000000001,1.8743726586289508e-14,1.8743726586289508e-14
10.8,1.855418938056803e-14,1.855418938056803e-14
10.9,1.836810386953922e-14,1.836810386953922e-14
11.0,1.818537898225573e-14,1.818537898225573e-14
11.1,1.800592677569895e-14,1.800592677569895e-14
11.200000000000001,1.7829662303404016e-14,1.7829662303404016e-14
11.3,1.7656503490567747e-14,1.7656503490567747e-14
11.4,1.748637101527354e-14,1.748637101527354e-14
11.5,1.7319188195490893e-14,1.7319188195490893e-14
11.6,1.715488088152825e-14,1.715488088152825e-14
11.700000000000001,1.699337735363823e-14,1.699337735363823e-14
11.8,1.6834608224492812e-14,1.6834608224492812e-14
11.9,1.6678506346263305e-14,1.6678506346263305e-14
12.0,1.6525006722056415e-14,1.6525006722056415e-14
12.1,1.6374046421472495e-14,1.6374046421472495e-14
12.200000000000001,1.6225564500066338e-14,1.6225564500066338e-14
12.3,1.607950192250396e-14,1.607950192250396e-14
12.4,1.5935801489221094e-14,1.5935801489221094e-14
12.5,1.579440776640061e-14,1.579440776640061e-14
12.6,1.5655267019096678e-14,1.5655267019096678e-14
12.700000000000001,1.5518327147343788e-14,1.5518327147343788e-14
12.8,1.538353762509773e-14,1.538353762509773e-14
12.9,1.5250849441864747e-14,1.5250849441864747e-14
13.0,1.5120215046883138e-14,1.5120215046883138e-14
13.1,1.4991588295729346e-14,1.4991588295729346e-14
13.200000000000001,1.486492439922761e-14,1.486492439922761e-14
13.3,1.4740179874549383e-14,1.4740179874549383e-14
13.4,1.4617312498394642e-14,1.4617312498394642e-14
13.5,1.4496281262153513e-14,1.4496281262153513e-14
13.6,1.437704632895197e-14,1.437704632895197e-14
13.700000000000001,1.4259568992490823e-14,1.4259568992490823e-14
13.8,1.4143811637592002e-14,1.4143811637592002e-14
13.9,1.4029737702370787e-14,1.4029737702370787e-14
14.0,1.391731164195713e-14,1.391731164195713e-14
14.1,1.3806498893693072e-14,1.3806498893693072e-14
14.200000000000001,1.3697265843737414e-14,1.3697265843737414e-14
14.3,1.3589579795012143e-14,1.3589579795012143e-14
14.4,1.3483408936428703e-14,1.3483408936428703e-14
14.5,1.3378722313335415e-14,1.3378722313335415e-14
14.6,1.3275489799130318e-14,1.3275489799130318e-14
14.700000000000001,1.3173682067986606e-14,1.3173682067986606e-14
14.8,1.3073270568640514e-14,1.3073270568640514e-14
14.9,1.297422749919407e-14,1.297422749919407e-14
15.0,1.2876525782887547e-14,1.2876525782887547e-14
15.1,1.2780139044798657e-14,1.2780139044798657e-14
15.200000000000001,1.2685041589427706e-14,1.2685041589427706e-14
15.3,1.2591208379130006e-14,1.2591208379130006e-14
15.4,1.2498615013358615e-14,1.2498615013358615e-14
15.5,1.2407237708682455e-14,1.2407237708682455e-14
15.6,1.2317053279546377e-14,1.2317053279546377e-14
15.700000000000001,1.2228039119741549e-14,1.2228039119741549e-14
15.8,1.2140173184555938e-14,1.2140173184555938e-14
15.9,1.2053433973576102e-14,1.2053433973576102e-14
16.0,1.1967800514113047e-14,1.1967800514113047e-14
16.1,1.1883252345225893e-14,1.1883252345225893e-14
16.200000000000003,1.1799769502318724e-14,1.1799769502318724e-14
16.3,1.1717332502286723e-14,1.1717332502286723e-14
16.400000000000002,1.1635922329189178e-14,1.1635922329189178e-14
16.500000000000004,1.155552042042777e-14,1.155552042042777e-14
16.6,1.1476108653409602e-14,1.1476108653409602e-14
16.700000000000003,1.1397669332675369e-14,1.1397669332675369e-14
16.8,1.1320185177474029e-14,1.1320185177474029e-14
16.900000000000002,1.1243639309766044e-14,1.1243639309766044e-14
17.000000000000004,1.1168015242638199e-14,1.1168015242638199e-14
17.1,1.1093296869113722e-14,1.1093296869113722e-14
17.200000000000003,1.1019468451342096e-14,1.1019468451342096e-14
17.3,1.0946514610153793e-14,1.0946514610153793e-14
17.400000000000002,1.0874420314965638e-14,1.0874420314965638e-14
17.500000000000004,1.0803170874023289e-14,1.0803170874023289e-14
17.6,1.0732751924967795e-14,1.0732751924967795e-14
17.700000000000003,1.0663149425713868e-14,1.0663149425713868e-14
17.8,1.0594349645627937e-14,1.0594349645627937e-14
17.900000000000002,1.0526339156994637e-14,1.0526339156994637e-14
18.000000000000004,1.045910482676086e-14,1.045910482676086e-14
18.1,1.0392633808546924e-14,1.0392633808546924e-14
18.200000000000003,1.0326913534914893e-14,1.0326913534914893e-14
18.3,1.0261931709884528e-14,1.0261931709884528e-14
18.400000000000002,1.0197676301687626e-14,1.0197676301687626e-14
18.500000000000004,1.0134135535752107e-14,1.0134135535752107e-14
18.6,1.007129788790731e-14,1.007129788790731e-14
18.700000000000003,1.0009152077802492e-14,1.0009152077802492e-14
18.8,9.947687062530899e-15,9.947687062530899e-15
18.900000000000002,9.886892030451803e-15,9.886892030451803e-15
19.000000000000004,9.826756395203556e-15,9.826756395203556e-15
19.1,9.767269789900813e-15,9.767269789900813e-15
19.200000000000003,9.7084220615093e-15,9.7084220615093e-15
19.300000000000004,9.650203265391962e-15,9.650203265391962e-15
19.400000000000002,9.592603660020378e-15,9.592603660020378e-15
19.500000000000004,9.53561370184568e-15,9.53561370184568e-15
19.6,9.479224040323435e-15,9.479224040323435e-15
19.700000000000003,9.423425513087118e-15,9.423425513087118e-15
19.800000000000004,9.368209141265062e-15,9.368209141265062e-15
19.900000000000002,9.313566124935983e-15,9.313566124935983e-15
