T_e,k_min,k_max
0.1,2.022070807540647e-14,2.022070807540647e-14
0.2,3.081870169146983e-14,3.081870169146983e-14
0.30000000000000004,3.5415726632322706e-14,3.5415726632322706e-14
0.4,3.7431876176614213e-14,3.7431876176614213e-14
0.5,3.8392146912990226e-14,3.8392146912990226e-14
0.6,3.8924571868982015e-14,3.8924571868982015e-14
0.7000000000000001,3.929953403252341e-14,3.929953403252341e-14
0.8,3.963895074401269e-14,3.963895074401269e-14
0.9,3.9999160854956285e-14,3.9999160854956285e-14
1.0,4.04059756843501e-14,4.04059756843501e-14
1.1,4.087044200087745e-14,4.087044200087745e-14
1.2000000000000002,4.13963048046635e-14,4.13963048046635e-14
1.3000000000000003,4.1983687995455884e-14,4.1983687995455884e-14
1.4000000000000001,4.2630965973971673e-14,4.2630965973971673e-14
1.5000000000000002,4.333573426500592e-14,4.333573426500592e-14
1.6,4.409531651265053e-14,4.409531651265053e-14
1.7000000000000002,4.4907026829364805e-14,4.4907026829364805e-14
1.8000000000000003,4.576830078640647e-14,4.576830078640647e-14
1.9000000000000001,4.6676755238197724e-14,4.6676755238197724e-14
2.0,4.763020963384506e-14,4.763020963384506e-14
2.1,4.8626686795981694e-14,4.8626686795981694e-14
2.2,4.966440315709799e-14,4.966440315709799e-14
2.3000000000000003,5.0741754018571294e-14,5.0741754018571294e-14
2.4000000000000004,5.1857296916719134e-14,5.1857296916719134e-14
2.5000000000000004,5.300973477814023e-14,5.300973477814023e-14
2.6,5.419789975124535e-14,5.419789975124535e-14
2.7,5.542073814998577e-14,5.542073814998577e-14
2.8000000000000003,5.6677296691718256e-14,5.6677296691718256e-14
2.9000000000000004,5.796671006994031e-14,5.796671006994031e-14
3.0000000000000004,5.928818982620251e-14,5.928818982620251e-14
3.1,6.064101444620387e-14,6.064101444620387e-14
3.2,6.202452058694971e-14,6.202452058694971e-14
3.3000000000000003,6.343809533569913e-14,6.343809533569913e-14
3.4000000000000004,6.488116940193306e-14,6.488116940193306e-14
3.5000000000000004,6.6353211147673e-14,6.6353211147673e-14
3.6,6.785372136740677e-14,6.785372136740677e-14
3.7,6.938222873561646e-14,6.938222873561646e-14
3.8000000000000003,7.09382858468736e-14,7.09382858468736e-14
3.9000000000000004,7.252146578033724e-14,7.252146578033724e-14
4.0,7.413135912707644e-14,7.413135912707644e-14
4.1,7.576757142484173e-14,7.576757142484173e-14
4.2,7.742972095068281e-14,7.742972095068281e-14
4.3,7.911743682712917e-14,7.911743682712917e-14
4.3999999999999995,8.083035740252526e-14,8.083035740252526e-14
4.5,8.256812887054608e-14,8.256812887054608e-14
4.6,8.433040409793664e-14,8.433040409793664e-14
4.7,8.611684163314241e-14,8.611684163314241e-14
4.8,8.79271048717505e-14,8.79271048717505e-14
4.9,8.976086135757601e-14,8.976086135757601e-14
5.0,9.161778220082451e-14,9.161778220082451e-14
5.1,9.349754159707413e-14,9.349754159707413e-14
5.2,9.539981643286953e-14,9.539981643286953e-14
5.3,9.732428596553423e-14,9.732428596553423e-14
5.4,9.927063156640863e-14,9.927063156640863e-14
5.5,1.012385365181301e-13,1.012385365181301e-13
5.6,1.0322768585781121e-13,1.0322768585781121e-13
5.7,1.0523776625905863e-13,1.0523776625905863e-13
5.8,1.0726846594672727e-13,1.0726846594672727e-13
5.9,1.0931947463913641e-13,1.0931947463913641e-13
