T_e,k_min,k_max
0.1,2.164894192190727e-14,2.164894192190727e-14
0.2,3.4352501008657286e-14,3.4352501008657286e-14
0.30000000000000004,4.017227787543769e-14,4.017227787543769e-14
0.4,4.271720234659607e-14,4.271720234659607e-14
0.5,4.3697102120412856e-14,4.3697102120412856e-14
0.6,4.3937093426590185e-14,4.3937093426590185e-14
0.7000000000000001,4.3841657714135555e-14,4.3841657714135555e-14
0.8,4.361274910772859e-14,4.361274910772859e-14
0.9,4.335200354935679e-14,4.335200354935679e-14
1.0,4.3110001616503436e-14,4.3110001616503436e-14
1.1,4.2910829294570885e-14,4.2910829294570885e-14
1.2000000000000002,4.276469671870687e-14,4.276469671870687e-14
1.3000000000000003,4.2674576615087734e-14,4.2674576615087734e-14
1.4000000000000001,4.2639754585965485e-14,4.2639754585965485e-14
1.5000000000000002,4.2657743974737437e-14,4.2657743974737437e-14
1.6,4.2725317504697034e-14,4.2725317504697034e-14
1.7000000000000002,4.2839055269763094e-14,4.2839055269763094e-14
1.8000000000000003,4.2995625844344476e-14,4.2995625844344476e-14
1.9000000000000001,4.319192005535561e-14,4.319192005535561e-14
2.0,4.3425104125736e-14,4.3425104125736e-14
2.1,4.369262967385604e-14,4.369262967385604e-14
2.2,4.399222165986829e-14,4.399222165986829e-14
2.3000000000000003,4.432185608047901e-14,4.432185608047901e-14
2.4000000000000004,4.467973391684403e-14,4.467973391684403e-14
2.5000000000000004,4.506425481481246e-14,4.506425481481246e-14
2.6,4.547399225467414e-14,4.547399225467414e-14
2.7,4.590767099760139e-14,4.590767099760139e-14
2.8000000000000003,4.636414706082742e-14,4.636414706082742e-14
2.9000000000000004,4.684239018928435e-14,4.684239018928435e-14
3.0000000000000004,4.7341468650712596e-14,4.7341468650712596e-14
3.1,4.786053612155429e-14,4.786053612155429e-14
3.2,4.839882041575942e-14,4.839882041575942e-14
3.3000000000000003,4.8955613816802196e-14,4.8955613816802196e-14
3.4000000000000004,4.9530264792590496e-14,4.9530264792590496e-14
3.5000000000000004,5.01221708967258e-14,5.01221708967258e-14
3.6,5.0730772684014035e-14,5.0730772684014035e-14
3.7,5.13555484913254e-14,5.13555484913254e-14
3.8000000000000003,5.199600995597319e-14,5.199600995597319e-14
3.9000000000000004,5.265169816242355e-14,5.265169816242355e-14
4.0,5.332218032436893e-14,5.332218032436893e-14
4.1,5.400704692315868e-14,5.400704692315868e-14
4.2,5.470590923551329e-14,5.470590923551329e-14
4.3,5.5418397193599735e-14,5.5418397193599735e-14
4.3999999999999995,5.6144157529158016e-14,5.6144157529158016e-14
4.5,5.688285216066277e-14,5.688285216066277e-14
4.6,5.763415678867515e-14,5.763415678867515e-14
4.7,5.839775966976231e-14,5.839775966976231e-14
4.8,5.917336054377785e-14,5.917336054377785e-14
4.9,5.996066969303661e-14,5.996066969303661e-14
5.0,6.075940711508279e-14,6.075940711508279e-14
5.1,6.156930179343434e-14,6.156930179343434e-14
5.2,6.239009105296228e-14,6.239009105296228e-14
5.3,6.322151998849603e-14,6.322151998849603e-14
5.4,6.4063340956888e-14,6.4063340956888e-14
5.5,6.491531312416588e-14,6.491531312416588e-14
5.6,6.57772020605908e-14,6.57772020605908e-14
5.7,6.664877937745096e-14,6.664877937745096e-14
