T_e,k_min,k_max
0.1,2.286136390882299e-21,2.286136390882299e-21
0.2,5.320963790387993e-18,5.320963790387993e-18
0.30000000000000004,6.588882171726006e-17,6.588882171726006e-17
0.4,2.211453119022564e-16,2.211453119022564e-16
0.5,4.419922315930634e-16,4.419922315930634e-16
0.6,6.83884547959186e-16,6.83884547959186e-16
0.7000000000000001,9.163610334101496e-16,9.163610334101496e-16
0.8,1.1242235767299612e-15,1.1242235767299612e-15
0.9,1.3021426702082216e-15,1.3021426702082216e-15
1.0,1.4500702655799505e-15,1.4500702655799505e-15
1.1,1.570412122929513e-15,1.570412122929513e-15
1.2000000000000002,1.6664869236629712e-15,1.6664869236629712e-15
1.3000000000000003,1.7417501479186013e-15,1.7417501479186013e-15
1.4000000000000001,1.7994360478422207e-15,1.7994360478422207e-15
1.5000000000000002,1.842417304432484e-15,1.842417304432484e-15
1.6,1.8731730171386464e-15,1.8731730171386464e-15
1.7000000000000002,1.89380721210905e-15,1.89380721210905e-15
1.8000000000000003,1.9060880672151614e-15,1.9060880672151614e-15
1.9000000000000001,1.911492969647889e-15,1.911492969647889e-15
2.0,1.9112523535104847e-15,1.9112523535104847e-15
2.1,1.9063893110676202e-15,1.9063893110676202e-15
2.2,1.897754010354722e-15,1.897754010354722e-15
2.3000000000000003,1.8860529344702726e-15,1.8860529344702726e-15
2.4000000000000004,1.871873390947813e-15,1.871873390947813e-15
2.5000000000000004,1.8557038927667492e-15,1.8557038927667492e-15
2.6,1.8379510286084305e-15,1.8379510286084305e-15
2.7,1.8189533938065452e-15,1.8189533938065452e-15
2.8000000000000003,1.798993083654962e-15,1.798993083654962e-15
2.9000000000000004,1.7783051765103495e-15,1.7783051765103495e-15
3.0000000000000004,1.757085564389353e-15,1.757085564389353e-15
3.1,1.735497427098373e-15,1.735497427098373e-15
3.2,1.7136765932415431e-15,1.7136765932415431e-15
3.3000000000000003,1.6917359873407512e-15,1.6917359873407512e-15
3.4000000000000004,1.6697693258429056e-15,1.6697693258429056e-15
3.5000000000000004,1.6478541948967647e-15,1.6478541948967647e-15
3.6,1.6260546183920465e-15,1.6260546183920465e-15
3.7,1.6044232049094622e-15,1.6044232049094622e-15
3.8000000000000003,1.583002946106339e-15,1.583002946106339e-15
