T_e,k_min,k_max
0.1,1.9864992114912075e-23,1.9864992114912075e-23
0.2,2.2149677887747943e-18,2.2149677887747943e-18
0.30000000000000004,1.0854730518875082e-16,1.0854730518875082e-16
0.4,7.573190764548395e-16,7.573190764548395e-16
0.5,2.4183740481750878e-15,2.4183740481750878e-15
0.6,5.227226951567947e-15,5.227226951567947e-15
0.7000000000000001,9.046400483814697e-15,9.046400483814697e-15
0.8,1.3633114931772888e-14,1.3633114931772888e-14
0.9,1.8743072656267574e-14,1.8743072656267574e-14
1.0,2.4171342736257326e-14,2.4171342736257326e-14
1.1,2.976030167560101e-14,2.976030167560101e-14
1.2000000000000002,3.5394587489581424e-14,3.5394587489581424e-14
1.3000000000000003,4.099258430274081e-14,4.099258430274081e-14
1.4000000000000001,4.649819564661837e-14,4.649819564661837e-14
1.5000000000000002,5.187406033750315e-14,5.187406033750315e-14
1.6,5.709633183774399e-14,5.709633183774399e-14
1.7000000000000002,6.215079836500344e-14,6.215079836500344e-14
1.8000000000000003,6.703005252507027e-14,6.703005252507027e-14
1.9000000000000001,7.173144730598854e-14,7.173144730598854e-14
2.0,7.62556280714819e-14,7.62556280714819e-14
2.1,8.060548153508247e-14,8.060548153508247e-14
2.2,8.478538487359299e-14,8.478538487359299e-14
2.3000000000000003,8.880067038704075e-14,8.880067038704075e-14
2.4000000000000004,9.265724490415297e-14,9.265724490415297e-14
2.5000000000000004,9.636132036032776e-14,9.636132036032776e-14
2.6,9.991922433170698e-14,9.991922433170698e-14
2.7,1.033372681342638e-13,1.033372681342638e-13
2.8000000000000003,1.0662165639351627e-13,1.0662165639351627e-13
2.9000000000000004,1.0977842648730108e-13,1.0977842648730108e-13
3.0000000000000004,1.1281340948239575e-13,1.1281340948239575e-13
3.1,1.1573220649574927e-13,1.1573220649574927e-13
3.2,1.1854017607446555e-13,1.1854017607446555e-13
3.3000000000000003,1.2124242939054535e-13,1.2124242939054535e-13
3.4000000000000004,1.2384383091773554e-13,1.2384383091773554e-13
3.5000000000000004,1.2634900289160134e-13,1.2634900289160134e-13
3.6,1.2876233231629398e-13,1.2876233231629398e-13
3.7,1.3108797961968694e-13,1.3108797961968694e-13
3.8000000000000003,1.3332988830650037e-13,1.3332988830650037e-13
3.9000000000000004,1.3549179514112636e-13,1.3549179514112636e-13
4.0,1.3757724052575088e-13,1.3757724052575088e-13
4.1,1.3958957883785033e-13,1.3958957883785033e-13
4.2,1.4153198856355203e-13,1.4153198856355203e-13
4.3,1.4340748211651085e-13,1.4340748211651085e-13
4.3999999999999995,1.4521891527088215e-13,1.4521891527088215e-13
4.5,1.4696899616535073e-13,1.4696899616535073e-13
4.6,1.4866029385572984e-13,1.4866029385572984e-13
4.7,1.5029524640839598e-13,1.5029524640839598e-13
4.8,1.5187616853726952e-13,1.5187616853726952e-13
4.9,1.5340525879430574e-13,1.5340525879430574e-13
5.0,1.548846063283586e-13,1.548846063283586e-13
5.1,1.5631619723043635e-13,1.5631619723043635e-13
5.2,1.5770192048525571e-13,1.5770192048525571e-13
5.3,1.5904357354996126e-13,1.5904357354996126e-13
5.4,1.6034286758116837e-13,1.6034286758116837e-13
5.5,1.6160143233131033e-13,1.6160143233131033e-13
5.6,1.6282082073475998e-13,1.6282082073475998e-13
5.7,1.6400251320346707e-13,1.6400251320346707e-13
5.8,1.6514792165098034e-13,1.6514792165098034e-13
5.9,1.662583932627697e-13,1.662583932627697e-13
6.0,1.6733521402976385e-13,1.6733521402976385e-13
6.1,1.6837961206101667e-13,1.6837961206101667e-13
6.2,1.6939276069041718e-13,1.6939276069041718e-13
6.3,1.7037578139139146e-13,1.7037578139139146e-13
6.4,1.7132974651261284e-13,1.7132974651261284e-13
6.5,1.7225568184684976e-13,1.7225568184684976e-13
6.6,1.7315456904423867e-13,1.7315456904423867e-13
6.7,1.7402734788047741e-13,1.7402734788047741e-13
6.8,1.748749183896927e-13,1.748749183896927e-13
6.9,1.7569814287103928e-13,1.7569814287103928e-13
7.0,1.7649784777744105e-13,1.7649784777744105e-13
7.1,1.7727482549428315e-13,1.7727482549428315e-13
7.2,1.7802983601530232e-13,1.7802983601530232e-13
7.3,1.7876360852240363e-13,1.7876360852240363e-13
7.4,1.7947684287565366e-13,1.7947684287565366e-13
7.5,1.801702110192486e-13,1.801702110192486e-13
7.6,1.8084435830884884e-13,1.8084435830884884e-13
7.7,1.8149990476528714e-13,1.8149990476528714e-13
7.8,1.8213744625930351e-13,1.8213744625930351e-13
7.9,1.8275755563163698e-13,1.8275755563163698e-13
8.0,1.8336078375249808e-13,1.8336078375249808e-13
8.1,1.839476605241701e-13,1.839476605241701e-13
8.2,1.845186958302263e-13,1.845186958302263e-13
8.3,1.8507438043461362e-13,1.8507438043461362e-13
8.4,1.8561518683362861e-13,1.8561518683362861e-13
8.5,1.8614157006361158e-13,1.8614157006361158e-13
8.6,1.866539684669899e-13,1.866539684669899e-13
8.7,1.8715280441912941e-13,1.8715280441912941e-13
8.8,1.8763848501828906e-13,1.8763848501828906e-13
8.9,1.881114027408219e-13,1.881114027408219e-13
9.0,1.8857193606362682e-13,1.8857193606362682e-13
9.1,1.8902045005572566e-13,1.8902045005572566e-13
9.2,1.8945729694071717e-13,1.8945729694071717e-13
9.3,1.8988281663175103e-13,1.8988281663175103e-13
9.4,1.9029733724055853e-13,1.9029733724055853e-13
9.5,1.9070117556197874e-13,1.9070117556197874e-13
9.6,1.9109463753533314e-13,1.9109463753533314e-13
9.700000000000001,1.9147801868391236e-13,1.9147801868391236e-13
9.8,1.9185160453376548e-13,1.9185160453376548e-13
9.9,1.9221567101290608e-13,1.9221567101290608e-13
10.0,1.92570484831984e-13,1.92570484831984e-13
10.1,1.9291630384740712e-13,1.9291630384740712e-13
10.200000000000001,1.9325337740783819e-13,1.9325337740783819e-13
10.3,1.9358194668493873e-13,1.9358194668493873e-13
10.4,1.9390224498917805e-13,1.9390224498917805e-13
10.5,1.9421449807147976e-13,1.9421449807147976e-13
10.6,1.945189244114309e-13,1.945189244114309e-13
10.700000000000001,1.948157354927388e-13,1.948157354927388e-13
10.8,1.9510513606658123e-13,1.9510513606658123e-13
10.9,1.9538732440345688e-13,1.9538732440345688e-13
11.0,1.95662492534111e-13,1.95662492534111e-13
11.1,1.9593082648007726e-13,1.9593082648007726e-13
11.200000000000001,1.9619250647434775e-13,1.9619250647434775e-13
11.3,1.964477071726532e-13,1.964477071726532e-13
11.4,1.9669659785581057e-13,1.9669659785581057e-13
