T_e,k_min,k_max
0.1,7.531255696283091e-20,7.531255696283091e-20
0.2,7.317766870737633e-17,7.317766870737633e-17
0.30000000000000004,7.445262148715381e-16,7.445262148715381e-16
0.4,2.373177381474857e-15,2.373177381474857e-15
0.5,4.739811705871812e-15,4.739811705871812e-15
0.6,7.496561425858345e-15,7.496561425858345e-15
0.7000000000000001,1.0386299023195255e-14,1.0386299023195255e-14
0.8,1.3257876886143682e-14,1.3257876886143682e-14
0.9,1.6033544881074578e-14,1.6033544881074578e-14
1.0,1.8678984008500606e-14,1.8678984008500606e-14
1.1,2.1183642356387252e-14,2.1183642356387252e-14
1.2000000000000002,2.354918765387622e-14,2.354918765387622e-14
1.3000000000000003,2.5783069725302178e-14,2.5783069725302178e-14
1.4000000000000001,2.7895053036909834e-14,2.7895053036909834e-14
1.5000000000000002,2.989541438780383e-14,2.989541438780383e-14
1.6,3.179405496523568e-14,3.179405496523568e-14
1.7000000000000002,3.360010565580277e-14,3.360010565580277e-14
1.8000000000000003,3.53217923882351e-14,3.53217923882351e-14
1.9000000000000001,3.696643346721519e-14,3.696643346721519e-14
2.0,3.854049931106033e-14,3.854049931106033e-14
2.1,4.0049697376700925e-14,4.0049697376700925e-14
2.2,4.1499062921071404e-14,4.1499062921071404e-14
2.3000000000000003,4.289304604844492e-14,4.289304604844492e-14
2.4000000000000004,4.423559080660935e-14,4.423559080660935e-14
2.5000000000000004,4.553020491361814e-14,4.553020491361814e-14
2.6,4.6780020134058353e-14,4.6780020134058353e-14
2.7,4.7987844002482093e-14,4.7987844002482093e-14
2.8000000000000003,4.9156203860991315e-14,4.9156203860991315e-14
2.9000000000000004,5.0287384233126816e-14,5.0287384233126816e-14
3.0000000000000004,5.138345850557482e-14,5.138345850557482e-14
3.1,5.244631579213061e-14,5.244631579213061e-14
3.2,5.3477683742575625e-14,5.3477683742575625e-14
3.3000000000000003,5.44791479488491e-14,5.44791479488491e-14
3.4000000000000004,5.545216849974183e-14,5.545216849974183e-14
3.5000000000000004,5.639809414623867e-14,5.639809414623867e-14
3.6,5.731817446306636e-14,5.731817446306636e-14
3.7,5.821357032722175e-14,5.821357032722175e-14
3.8000000000000003,5.908536298000871e-14,5.908536298000871e-14
3.9000000000000004,5.993456189398268e-14,5.993456189398268e-14
4.0,6.07621116288171e-14,6.07621116288171e-14
4.1,6.156889782921084e-14,6.156889782921084e-14
4.2,6.2355752492457e-14,6.2355752492457e-14
4.3,6.312345861225251e-14,6.312345861225251e-14
4.3999999999999995,6.387275428795964e-14,6.387275428795964e-14
4.5,6.460433637418157e-14,6.460433637418157e-14
4.6,6.531886373363947e-14,6.531886373363947e-14
4.7,6.601696014650172e-14,6.601696014650172e-14
4.8,6.669921692114287e-14,6.669921692114287e-14
4.9,6.736619524451321e-14,6.736619524451321e-14
5.0,6.801842830462883e-14,6.801842830462883e-14
5.1,6.865642321294962e-14,6.865642321294962e-14
5.2,6.928066275043938e-14,6.928066275043938e-14
5.3,6.989160695776127e-14,6.989160695776127e-14
