T_e,k_min,k_max
0.1,4.760724823092269e-16,4.760724823092269e-16
0.2,2.247689065950589e-14,2.247689065950589e-14
0.30000000000000004,8.590157474710816e-14,8.590157474710816e-14
0.4,1.7226630634926798e-13,1.7226630634926798e-13
0.5,2.655717056606127e-13,2.655717056606127e-13
0.6,3.5814058807956216e-13,3.5814058807956216e-13
0.7000000000000001,4.46851318822837e-13,4.46851318822837e-13
0.8,5.306623309768491e-13,5.306623309768491e-13
0.9,6.094333471333199e-13,6.094333471333199e-13
1.0,6.833944083324654e-13,6.833944083324654e-13
1.1,7.529090128405462e-13,7.529090128405462e-13
1.2000000000000002,8.183695930306642e-13,8.183695930306642e-13
1.3000000000000003,8.801530905593563e-13,8.801530905593563e-13
1.4000000000000001,9.386040130439782e-13,9.386040130439782e-13
1.5000000000000002,9.940299734679756e-13,9.940299734679756e-13
1.6,1.0467027077191506e-12,1.0467027077191506e-12
1.7000000000000002,1.0968612765415221e-12,1.0968612765415221e-12
1.8000000000000003,1.144715915169823e-12,1.144715915169823e-12
1.9000000000000001,1.1904518371876548e-12,1.1904518371876548e-12
2.0,1.2342327056581602e-12,1.2342327056581602e-12
2.1,1.2762036787004206e-12,1.2762036787004206e-12
2.2,1.3164940264281932e-12,1.3164940264281932e-12
2.3000000000000003,1.3552193545107716e-12,1.3552193545107716e-12
2.4000000000000004,1.392483482916146e-12,1.392483482916146e-12
2.5000000000000004,1.4283800298717556e-12,1.4283800298717556e-12
2.6,1.4629937473559246e-12,1.4629937473559246e-12
2.7,1.496401648799532e-12,1.496401648799532e-12
2.8000000000000003,1.528673963713526e-12,1.528673963713526e-12
2.9000000000000004,1.5598749483764003e-12,1.5598749483764003e-12
3.0000000000000004,1.590063576792162e-12,1.590063576792162e-12
3.1,1.6192941319253589e-12,1.6192941319253589e-12
3.2,1.6476167136985275e-12,1.6476167136985275e-12
3.3000000000000003,1.6750776773220323e-12,1.6750776773220323e-12
3.4000000000000004,1.7017200131294274e-12,1.7017200131294274e-12
3.5000000000000004,1.7275836771287601e-12,1.7275836771287601e-12
3.6,1.7527058798763757e-12,1.7527058798763757e-12
3.7,1.7771213399699043e-12,1.7771213399699043e-12
3.8000000000000003,1.80086250738706e-12,1.80086250738706e-12
3.9000000000000004,1.823959761021726e-12,1.823959761021726e-12
4.0,1.846441584051942e-12,1.846441584051942e-12
4.1,1.8683347201859965e-12,1.8683347201859965e-12
4.2,1.8896643133487127e-12,1.8896643133487127e-12
4.3,1.910454032970665e-12,1.910454032970665e-12
4.3999999999999995,1.9307261867127143e-12,1.9307261867127143e-12
4.5,1.9505018221841617e-12,1.9505018221841617e-12
4.6,1.969800818984675e-12,1.969800818984675e-12
4.7,1.9886419722096603e-12,1.9886419722096603e-12
4.8,2.0070430683991606e-12,2.0070430683991606e-12
4.9,2.025020954776205e-12,2.025020954776205e-12
5.0,2.042591602507376e-12,2.042591602507376e-12
5.1,2.0597701646225785e-12,2.0597701646225785e-12
5.2,2.0765710291496155e-12,2.0765710291496155e-12
5.3,2.0930078679498724e-12,2.0930078679498724e-12
5.4,2.1090936816820542e-12,2.1090936816820542e-12
5.5,2.124840841270062e-12,2.124840841270062e-12
5.6,2.1402611262072316e-12,2.1402611262072316e-12
5.7,2.155365759991311e-12,2.155365759991311e-12
5.8,2.170165442951722e-12,2.170165442951722e-12
5.9,2.1846703827020972e-12,2.1846703827020972e-12
6.0,2.1988903224262194e-12,2.1988903224262194e-12
6.1,2.21283456718367e-12,2.21283456718367e-12
6.2,2.226512008402427e-12,2.226512008402427e-12
6.3,2.2399311467087998e-12,2.2399311467087998e-12
6.4,2.25310011323028e-12,2.25310011323028e-12
6.5,2.2660266894937548e-12,2.2660266894937548e-12
6.6,2.278718326029892e-12,2.278718326029892e-12
6.7,2.291182159784172e-12,2.291182159784172e-12
6.8,2.3034250304258e-12,2.3034250304258e-12
6.9,2.315453495637537e-12,2.315453495637537e-12
7.0,2.3272738454620817e-12,2.3272738454620817e-12
7.1,2.33889211577407e-12,2.33889211577407e-12
7.2,2.3503141009407894e-12,2.3503141009407894e-12
7.3,2.361545365729387e-12,2.361545365729387e-12
7.4,2.3725912565135118e-12,2.3725912565135118e-12
7.5,2.3834569118280105e-12,2.3834569118280105e-12
7.6,2.3941472723163114e-12,2.3941472723163114e-12
7.7,2.404667090111619e-12,2.404667090111619e-12
7.8,2.4150209376897213e-12,2.4150209376897213e-12
7.9,2.425213216228392e-12,2.425213216228392e-12
8.0,2.4352481635055236e-12,2.4352481635055236e-12
8.1,2.445129861365847e-12,2.445129861365847e-12
8.2,2.4548622427837434e-12,2.4548622427837434e-12
8.3,2.464449098547681e-12,2.464449098547681e-12
8.4,2.4738940835899043e-12,2.4738940835899043e-12
8.5,2.48320072298334e-12,2.48320072298334e-12
8.6,2.4923724176260613e-12,2.4923724176260613e-12
8.7,2.5014124496322574e-12,2.5014124496322574e-12
8.8,2.5103239874473133e-12,2.5103239874473133e-12
8.9,2.519110090703384e-12,2.519110090703384e-12
