T_e,k_min,k_max
0.1,3.97724716303239e-21,3.97724716303239e-21
0.2,1.0845544448892454e-17,1.0845544448892454e-17
0.30000000000000004,1.5297393144507044e-16,1.5297393144507044e-16
0.4,5.851794141328834e-16,5.851794141328834e-16
0.5,1.3364700272882358e-15,1.3364700272882358e-15
0.6,2.361930931979415e-15,2.361930931979415e-15
0.7000000000000001,3.603403256095857e-15,3.603403256095857e-15
0.8,5.009183622405058e-15,5.009183622405058e-15
0.9,6.537434813993472e-15,6.537434813993472e-15
1.0,8.155269255261136e-15,8.155269255261136e-15
1.1,9.837046723401837e-15,9.837046723401837e-15
1.2000000000000002,1.1562787680569646e-14,1.1562787680569646e-14
1.3000000000000003,1.3316883427664716e-14,1.3316883427664716e-14
1.4000000000000001,1.5087095315315726e-14,1.5087095315315726e-14
1.5000000000000002,1.68637919575782e-14,1.68637919575782e-14
1.6,1.8639370998754044e-14,1.8639370998754044e-14
1.7000000000000002,2.0407820330750776e-14,2.0407820330750776e-14
1.8000000000000003,2.2164383542591648e-14,2.2164383542591648e-14
1.9000000000000001,2.390530306293312e-14,2.390530306293312e-14
2.0,2.562762133800422e-14,2.562762133800422e-14
2.1,2.7329025590525305e-14,2.7329025590525305e-14
2.2,2.900772554420806e-14,2.900772554420806e-14
2.3000000000000003,3.066235629633063e-14,3.066235629633063e-14
2.4000000000000004,3.229190054984368e-14,3.229190054984368e-14
2.5000000000000004,3.389562588756389e-14,3.389562588756389e-14
2.6,3.547303384099826e-14,3.547303384099826e-14
2.7,3.702381828885282e-14,3.702381828885282e-14
2.8000000000000003,3.8547831296626004e-14,3.8547831296626004e-14
2.9000000000000004,4.004505493667598e-14,4.004505493667598e-14
3.0000000000000004,4.151557794879909e-14,4.151557794879909e-14
3.1,4.2959576343808644e-14,4.2959576343808644e-14
3.2,4.4377297237640886e-14,4.4377297237640886e-14
3.3000000000000003,4.576904534603636e-14,4.576904534603636e-14
3.4000000000000004,4.71351716806032e-14,4.71351716806032e-14
3.5000000000000004,4.847606407387817e-14,4.847606407387817e-14
3.6,4.9792139229594295e-14,4.9792139229594295e-14
3.7,5.108383604897234e-14,5.108383604897234e-14
3.8000000000000003,5.2351610027637703e-14,5.2351610027637703e-14
3.9000000000000004,5.3595928553098554e-14,5.3595928553098554e-14
4.0,5.481726696140831e-14,5.481726696140831e-14
4.1,5.601610523505357e-14,5.601610523505357e-14
4.2,5.719292524332458e-14,5.719292524332458e-14
4.3,5.834820844226229e-14,5.834820844226229e-14
4.3999999999999995,5.948243396438665e-14,5.948243396438665e-14
4.5,6.059607703930488e-14,6.059607703930488e-14
4.6,6.168960769538128e-14,6.168960769538128e-14
4.7,6.276348970025003e-14,6.276348970025003e-14
4.8,6.381817970432751e-14,6.381817970432751e-14
4.9,6.485412655684497e-14,6.485412655684497e-14
5.0,6.587177076844499e-14,6.587177076844499e-14
5.1,6.687154409821016e-14,6.687154409821016e-14
5.2,6.785386924622992e-14,6.785386924622992e-14
5.3,6.881915963556154e-14,6.881915963556154e-14
5.4,6.976781926977803e-14,6.976781926977803e-14
5.5,7.070024265428624e-14,7.070024265428624e-14
5.6,7.161681477129602e-14,7.161681477129602e-14
5.7,7.251791109977205e-14,7.251791109977205e-14
5.8,7.340389767293967e-14,7.340389767293967e-14
5.9,7.427513116697858e-14,7.427513116697858e-14
6.0,7.513195901544857e-14,7.513195901544857e-14
6.1,7.597471954477259e-14,7.597471954477259e-14
6.2,7.680374212677438e-14,7.680374212677438e-14
6.3,7.761934734484345e-14,7.761934734484345e-14
6.4,7.842184717079833e-14,7.842184717079833e-14
6.5,7.921154514994422e-14,7.921154514994422e-14
6.6,7.99887365921911e-14,7.99887365921911e-14
6.7,8.075370876741435e-14,8.075370876741435e-14
6.8,8.150674110351367e-14,8.150674110351367e-14
6.9,8.224810538586155e-14,8.224810538586155e-14
7.0,8.297806595703677e-14,8.297806595703677e-14
7.1,8.369687991591223e-14,8.369687991591223e-14
