T_e,k_min,k_max
0.1,9.345815337660723e-17,9.345815337660723e-17
0.2,9.180650751951774e-15,9.180650751951774e-15
0.30000000000000004,4.355395873516396e-14,4.355395873516396e-14
0.4,9.623306081817272e-14,9.623306081817272e-14
0.5,1.5655240239323154e-13,1.5655240239323154e-13
0.6,2.184803429884893e-13,2.184803429884893e-13
0.7000000000000001,2.792389312519347e-13,2.792389312519347e-13
0.8,3.376858617660081e-13,3.376858617660081e-13
0.9,3.934394299439842e-13,3.934394299439842e-13
1.0,4.4646024198229447e-13,4.4646024198229447e-13
1.1,4.968561654413757e-13,4.968561654413757e-13
1.2000000000000002,5.447916595910257e-13,5.447916595910257e-13
1.3000000000000003,5.904459053463028e-13,5.904459053463028e-13
1.4000000000000001,6.339939938289642e-13,6.339939938289642e-13
1.5000000000000002,6.755991043712865e-13,6.755991043712865e-13
1.6,7.154099124403577e-13,7.154099124403577e-13
1.7000000000000002,7.535604351938313e-13,7.535604351938313e-13
1.8000000000000003,7.901709477911431e-13,7.901709477911431e-13
1.9000000000000001,8.253493018124347e-13,8.253493018124347e-13
2.0,8.591923243677932e-13,8.591923243677932e-13
2.1,8.917871506296063e-13,8.917871506296063e-13
2.2,9.232124297781683e-13,9.232124297781683e-13
2.3000000000000003,9.53539387405448e-13,9.53539387405448e-13
2.4000000000000004,9.828327478339572e-13,9.828327478339572e-13
2.5000000000000004,1.011151528637491e-12,1.011151528637491e-12
2.6,1.038549722636377e-12,1.038549722636377e-12
2.7,1.0650768827750379e-12,1.0650768827750379e-12
2.8000000000000003,1.09077862413302e-12,1.09077862413302e-12
2.9000000000000004,1.115697055673904e-12,1.115697055673904e-12
3.0000000000000004,1.1398711526004157e-12,1.1398711526004157e-12
3.1,1.1633370785471495e-12,1.1633370785471495e-12
3.2,1.1861284653821513e-12,1.1861284653821513e-12
3.3000000000000003,1.2082766571261524e-12,1.2082766571261524e-12
3.4000000000000004,1.2298109234270164e-12,1.2298109234270164e-12
3.5000000000000004,1.250758647128298e-12,1.250758647128298e-12
3.6,1.2711454897223378e-12,1.2711454897223378e-12
3.7,1.2909955378573631e-12,1.2909955378573631e-12
3.8000000000000003,1.3103314335540806e-12,1.3103314335540806e-12
3.9000000000000004,1.3291744903620763e-12,1.3291744903620763e-12
4.0,1.3475447973344925e-12,1.3475447973344925e-12
4.1,1.3654613124080657e-12,1.3654613124080657e-12
4.2,1.3829419465337922e-12,1.3829419465337922e-12
4.3,1.4000036397024574e-12,1.4000036397024574e-12
4.3999999999999995,1.41666242984175e-12,1.41666242984175e-12
4.5,1.4329335154216525e-12,1.4329335154216525e-12
4.6,1.4488313124874745e-12,1.4488313124874745e-12
4.7,1.46436950674127e-12,1.46436950674127e-12
4.8,1.4795611012091828e-12,1.4795611012091828e-12
4.9,1.494418459961911e-12,1.494418459961911e-12
5.0,1.5089533482957186e-12,1.5089533482957186e-12
5.1,1.5231769697305584e-12,1.5231769697305584e-12
5.2,1.5371000001383484e-12,1.5371000001383484e-12
5.3,1.5507326192771769e-12,1.5507326192771769e-12
5.4,1.564084539975089e-12,1.564084539975089e-12
5.5,1.5771650351794122e-12,1.5771650351794122e-12
5.6,1.589982963063562e-12,1.589982963063562e-12
5.7,1.6025467903624012e-12,1.6025467903624012e-12
5.8,1.614864614089055e-12,1.614864614089055e-12
5.9,1.6269441817701546e-12,1.6269441817701546e-12
6.0,1.6387929103225325e-12,1.6387929103225325e-12
6.1,1.650417903682134e-12,1.650417903682134e-12
6.2,1.6618259692850426e-12,1.6618259692850426e-12
6.3,1.673023633490971e-12,1.673023633490971e-12
6.4,1.6840171560310479e-12,1.6840171560310479e-12
6.5,1.6948125435541844e-12,1.6948125435541844e-12
6.6,1.705415562339563e-12,1.705415562339563e-12
6.7,1.7158317502367742e-12,1.7158317502367742e-12
6.8,1.7260664278897426e-12,1.7260664278897426e-12
6.9,1.7361247092957438e-12,1.7361247092957438e-12
7.0,1.7460115117464615e-12,1.7460115117464615e-12
7.1,1.7557315651941365e-12,1.7557315651941365e-12
7.2,1.7652894210823003e-12,1.7652894210823003e-12
7.3,1.7746894606774e-12,1.7746894606774e-12
7.4,1.783935902934744e-12,1.783935902934744e-12
7.5,1.7930328119295298e-12,1.7930328119295298e-12
7.6,1.8019841038813775e-12,1.8019841038813775e-12
7.7,1.8107935537985832e-12,1.8107935537985832e-12
7.8,1.819464801766346e-12,1.819464801766346e-12
7.9,1.828001358901417e-12,1.828001358901417e-12
8.0,1.836406612993954e-12,1.836406612993954e-12
8.1,1.844683833855876e-12,1.844683833855876e-12
8.2,1.85283617839361e-12,1.85283617839361e-12
8.3,1.86086669542186e-12,1.86086669542186e-12
8.4,1.868778330233872e-12,1.868778330233872e-12
8.5,1.8765739289425837e-12,1.8765739289425837e-12
8.6,1.884256242606063e-12,1.884256242606063e-12
8.7,1.891827931149748e-12,1.891827931149748e-12
8.8,1.899291567097138e-12,1.899291567097138e-12
8.9,1.906649639119834e-12,1.906649639119834e-12
9.0,1.9139045554171e-12,1.9139045554171e-12
9.1,1.9210586469344625e-12,1.9210586469344625e-12
9.2,1.928114170430242e-12,1.928114170430242e-12
9.3,1.9350733113983635e-12,1.9350733113983635e-12
9.4,1.941938186855258e-12,1.941938186855258e-12
9.5,1.948710847998156e-12,1.948710847998156e-12
9.6,1.9553932827416755e-12,1.9553932827416755e-12
9.700000000000001,1.9619874181391277e-12,1.9619874181391277e-12
9.8,1.9684951226946112e-12,1.9684951226946112e-12
9.9,1.974918208571579e-12,1.974918208571579e-12
10.0,1.9812584337032417e-12,1.9812584337032417e-12
10.1,1.9875175038098378e-12,1.9875175038098378e-12
10.200000000000001,1.993697074327508e-12,1.993697074327508e-12
10.3,1.999798752253252e-12,1.999798752253252e-12
10.4,2.0058240979101617e-12,2.0058240979101617e-12
