T_e,k_min,k_max
0.1,1.5306920438394313e-16,1.5306920438394313e-16
0.2,8.112151869041656e-15,8.112151869041656e-15
0.30000000000000004,3.51874620600234e-14,3.51874620600234e-14
0.4,7.786404489657346e-14,7.786404489657346e-14
0.5,1.2955820877915708e-13,1.2955820877915708e-13
0.6,1.856134504458593e-13,1.856134504458593e-13
0.7000000000000001,2.432303264945359e-13,2.432303264945359e-13
0.8,3.0080105152197445e-13,3.0080105152197445e-13
0.9,3.5742247239838997e-13,3.5742247239838997e-13
1.0,4.1260187848681867e-13,4.1260187848681867e-13
1.1,4.660863882486489e-13,4.660863882486489e-13
1.2000000000000002,5.177641116418273e-13,5.177641116418273e-13
1.3000000000000003,5.676062551915082e-13,5.676062551915082e-13
1.4000000000000001,6.156327342181992e-13,6.156327342181992e-13
1.5000000000000002,6.618914799017557e-13,6.618914799017557e-13
1.6,7.064458580167379e-13,7.064458580167379e-13
1.7000000000000002,7.493669701798583e-13,7.493669701798583e-13
1.8000000000000003,7.907289368123775e-13,7.907289368123775e-13
1.9000000000000001,8.30606023663257e-13,8.30606023663257e-13
2.0,8.690709195090213e-13,8.690709195090213e-13
2.1,9.061937377610606e-13,9.061937377610606e-13
2.2,9.420414749666104e-13,9.420414749666104e-13
2.3000000000000003,9.76677757520106e-13,9.76677757520106e-13
2.4000000000000004,1.0101627690627857e-12,1.0101627690627857e-12
2.5000000000000004,1.0425532895598634e-12,1.0425532895598634e-12
2.6,1.0739028015600952e-12,1.0739028015600952e-12
2.7,1.1042616348979068e-12,1.1042616348979068e-12
2.8000000000000003,1.1336771313057842e-12,1.1336771313057842e-12
2.9000000000000004,1.1621938170612317e-12,1.1621938170612317e-12
3.0000000000000004,1.1898535761543827e-12,1.1898535761543827e-12
3.1,1.2166958193286876e-12,1.2166958193286876e-12
3.2,1.2427576462315591e-12,1.2427576462315591e-12
3.3000000000000003,1.2680739991478888e-12,1.2680739991478888e-12
3.4000000000000004,1.292677807594984e-12,1.292677807594984e-12
3.5000000000000004,1.3166001235765639e-12,1.3166001235765639e-12
3.6,1.3398702476214506e-12,1.3398702476214506e-12
3.7,1.3625158459331893e-12,1.3625158459331893e-12
3.8000000000000003,1.384563059092761e-12,1.384563059092761e-12
3.9000000000000004,1.4060366028165522e-12,1.4060366028165522e-12
4.0,1.4269598612951776e-12,1.4269598612951776e-12
4.1,1.4473549736387145e-12,1.4473549736387145e-12
4.2,1.467242913939185e-12,1.467242913939185e-12
4.3,1.4866435654376308e-12,1.4866435654376308e-12
4.3999999999999995,1.5055757892548476e-12,1.5055757892548476e-12
4.5,1.5240574881143484e-12,1.5240574881143484e-12
4.6,1.5421056654551315e-12,1.5421056654551315e-12
4.7,1.5597364803014306e-12,1.5597364803014306e-12
4.8,1.5769652982274408e-12,1.5769652982274408e-12
4.9,1.5938067387274762e-12,1.5938067387274762e-12
5.0,1.6102747192762572e-12,1.6102747192762572e-12
5.1,1.6263824963401794e-12,1.6263824963401794e-12
5.2,1.6421427035783668e-12,1.6421427035783668e-12
5.3,1.6575673874521373e-12,1.6575673874521373e-12
5.4,1.672668040442962e-12,1.672668040442962e-12
5.5,1.6874556320621036e-12,1.6874556320621036e-12
5.6,1.7019406378196478e-12,1.7019406378196478e-12
5.7,1.7161330663065925e-12,1.7161330663065925e-12
5.8,1.7300424845307932e-12,1.7300424845307932e-12
5.9,1.7436780416359016e-12,1.7436780416359016e-12
6.0,1.7570484911217602e-12,1.7570484911217602e-12
6.1,1.7701622116750263e-12,1.7701622116750263e-12
6.2,1.7830272267099493e-12,1.7830272267099493e-12
6.3,1.7956512227111646e-12,1.7956512227111646e-12
6.4,1.8080415664630113e-12,1.8080415664630113e-12
6.5,1.8202053212431837e-12,1.8202053212431837e-12
6.6,1.8321492620523834e-12,1.8321492620523834e-12
6.7,1.8438798899460675e-12,1.8438798899460675e-12
6.8,1.8554034455292434e-12,1.8554034455292434e-12
6.9,1.866725921670623e-12,1.866725921670623e-12
7.0,1.877853075488122e-12,1.877853075488122e-12
7.1,1.8887904396538187e-12,1.8887904396538187e-12
7.2,1.8995433330628563e-12,1.8995433330628563e-12
7.3,1.91011687090748e-12,1.91011687090748e-12
7.4,1.9205159741944203e-12,1.9205159741944203e-12
7.5,1.930745378740983e-12,1.930745378740983e-12
7.6,1.9408096436827323e-12,1.9408096436827323e-12
7.7,1.9507131595232404e-12,1.9507131595232404e-12
7.8,1.960460155754259e-12,1.960460155754259e-12
7.9,1.970054708072672e-12,1.970054708072672e-12
8.0,1.9795007452187315e-12,1.9795007452187315e-12
8.1,1.988802055458417e-12,1.988802055458417e-12
8.2,1.9979622927311906e-12,1.9979622927311906e-12
8.3,2.0069849824829622e-12,2.0069849824829622e-12
8.4,2.015873527202764e-12,2.015873527202764e-12
8.5,2.024631211680415e-12,2.024631211680415e-12
8.6,2.0332612080012676e-12,2.0332612080012676e-12
8.7,2.0417665802931337e-12,2.0417665802931337e-12
8.8,2.050150289239463e-12,2.050150289239463e-12
8.9,2.058415196371969e-12,2.058415196371969e-12
9.0,2.0665640681550275e-12,2.0665640681550275e-12
9.1,2.074599579873429e-12,2.074599579873429e-12
9.2,2.0825243193343007e-12,2.0825243193343007e-12
9.3,2.0903407903933645e-12,2.0903407903933645e-12
9.4,2.0980514163150732e-12,2.0980514163150732e-12
9.5,2.105658542975545e-12,2.105658542975545e-12
9.6,2.1131644419167297e-12,2.1131644419167297e-12
9.700000000000001,2.1205713132596823e-12,2.1205713132596823e-12
9.8,2.127881288484374e-12,2.127881288484374e-12
9.9,2.1350964330830175e-12,2.1350964330830175e-12
10.0,2.1422187490934874e-12,2.1422187490934874e-12
10.1,2.1492501775190078e-12,2.1492501775190078e-12
10.200000000000001,2.1561926006399327e-12,2.1561926006399327e-12
10.3,2.1630478442231246e-12,2.1630478442231246e-12
10.4,2.1698176796340843e-12,2.1698176796340843e-12
10.5,2.176503825856731e-12,2.176503825856731e-12
10.6,2.1831079514254212e-12,2.1831079514254212e-12
10.700000000000001,2.1896316762735657e-12,2.1896316762735657e-12
10.8,2.196076573502943e-12,2.196076573502943e-12
10.9,2.2024441710775823e-12,2.2024441710775823e-12
11.0,2.2087359534458957e-12,2.2087359534458957e-12
11.1,2.2149533630944984e-12,2.2149533630944984e-12
11.200000000000001,2.2210978020370165e-12,2.2210978020370165e-12
11.3,2.227170633240973e-12,2.227170633240973e-12
11.4,2.2331731819956798e-12,2.2331731819956798e-12
11.5,2.2391067372239223e-12,2.2391067372239223e-12
11.6,2.244972552740065e-12,2.244972552740065e-12
11.700000000000001,2.2507718484570626e-12,2.2507718484570626e-12
11.8,2.256505811544761e-12,2.256505811544761e-12
11.9,2.262175597541694e-12,2.262175597541694e-12
12.0,2.267782331422532e-12,2.267782331422532e-12
12.1,2.2733271086231793e-12,2.2733271086231793e-12
12.200000000000001,2.278810996025449e-12,2.278810996025449e-12
12.3,2.284235032903098e-12,2.284235032903098e-12
12.4,2.2896002318310005e-12,2.2896002318310005e-12
12.5,2.294907579559041e-12,2.294907579559041e-12
12.6,2.3001580378523234e-12,2.3001580378523234e-12
12.700000000000001,2.305352544299157e-12,2.305352544299157e-12
12.8,2.3104920130882334e-12,2.3104920130882334e-12
12.9,2.3155773357563273e-12,2.3155773357563273e-12
13.0,2.320609381907798e-12,2.320609381907798e-12
13.1,2.3255889999071007e-12,2.3255889999071007e-12
13.200000000000001,2.330517017545462e-12,2.330517017545462e-12
13.3,2.3353942426828094e-12,2.3353942426828094e-12
13.4,2.3402214638660192e-12,2.3402214638660192e-12
13.5,2.3449994509244538e-12,2.3449994509244538e-12
13.6,2.349728955543761e-12,2.349728955543761e-12
13.700000000000001,2.3544107118188187e-12,2.3544107118188187e-12
13.8,2.359045436786706e-12,2.359045436786706e-12
13.9,2.363633830940505e-12,2.363633830940505e-12
14.0,2.368176578724743e-12,2.368176578724743e-12
14.1,2.372674349013188e-12,2.372674349013188e-12
