T_e,k_min,k_max
0.1,1.2439833686360317e-16,1.2439833686360317e-16
0.2,7.57499170448585e-15,7.57499170448585e-15
0.30000000000000004,3.443267532972058e-14,3.443267532972058e-14
0.4,7.722972574244165e-14,7.722972574244165e-14
0.5,1.2874380092012944e-13,1.2874380092012944e-13
0.6,1.8403943616707303e-13,1.8403943616707303e-13
0.7000000000000001,2.4031128385653663e-13,2.4031128385653663e-13
0.8,2.9604756251216163e-13,2.9604756251216163e-13
0.9,3.504609415274109e-13,3.504609415274109e-13
1.0,4.0316442289064304e-13,4.0316442289064304e-13
1.1,4.5399259308968505e-13,4.5399259308968505e-13
1.2000000000000002,5.029027035992321e-13,5.029027035992321e-13
1.3000000000000003,5.499192499410763e-13,5.499192499410763e-13
1.4000000000000001,5.951025352970141e-13,5.951025352970141e-13
1.5000000000000002,6.385306829165338e-13,6.385306829165338e-13
1.6,6.802893156529631e-13,6.802893156529631e-13
1.7000000000000002,7.204656693448973e-13,7.204656693448973e-13
1.8000000000000003,7.591452985189602e-13,7.591452985189602e-13
1.9000000000000001,7.964103082113402e-13,7.964103082113402e-13
2.0,8.323384858910835e-13,8.323384858910835e-13
2.1,8.670029617361888e-13,8.670029617361888e-13
2.2,9.004721746516749e-13,9.004721746516749e-13
2.3000000000000003,9.32810010057507e-13,9.32810010057507e-13
2.4000000000000004,9.640760287424894e-13,9.640760287424894e-13
2.5000000000000004,9.94325738376495e-13,9.94325738376495e-13
2.6,1.0236108789804444e-12,1.0236108789804444e-12
2.7,1.0519797057222698e-12,1.0519797057222698e-12
2.8000000000000003,1.0794772598002794e-12,1.0794772598002794e-12
2.9000000000000004,1.1061456226859558e-12,1.1061456226859558e-12
3.0000000000000004,1.1320241517229013e-12,1.1320241517229013e-12
3.1,1.1571496966938053e-12,1.1571496966938053e-12
3.2,1.181556797893431e-12,1.181556797893431e-12
3.3000000000000003,1.2052778667454363e-12,1.2052778667454363e-12
3.4000000000000004,1.228343350239329e-12,1.228343350239329e-12
3.5000000000000004,1.2507818805446271e-12,1.2507818805446271e-12
3.6,1.272620411147583e-12,1.272620411147583e-12
3.7,1.293884340792317e-12,1.293884340792317e-12
3.8000000000000003,1.3145976264182768e-12,1.3145976264182768e-12
3.9000000000000004,1.334782886185012e-12,1.334782886185012e-12
4.0,1.354461493572623e-12,1.354461493572623e-12
4.1,1.3736536634472086e-12,1.3736536634472086e-12
4.2,1.3923785308880117e-12,1.3923785308880117e-12
4.3,1.4106542234880825e-12,1.4106542234880825e-12
4.3999999999999995,1.428497927763526e-12,1.428497927763526e-12
4.5,1.4459259502376124e-12,1.4459259502376124e-12
4.6,1.462953773704711e-12,1.462953773704711e-12
4.7,1.4795961091246296e-12,1.4795961091246296e-12
4.8,1.4958669435497577e-12,1.4958669435497577e-12
4.9,1.5117795844448345e-12,1.5117795844448345e-12
5.0,1.527346700721494e-12,1.527346700721494e-12
5.1,1.5425803607764798e-12,1.5425803607764798e-12
5.2,1.5574920677929608e-12,1.5574920677929608e-12
5.3,1.5720927925383194e-12,1.5720927925383194e-12
5.4,1.5863930038686732e-12,1.5863930038686732e-12
5.5,1.6004026971298746e-12,1.6004026971298746e-12
5.6,1.6141314206264832e-12,1.6141314206264832e-12
5.7,1.6275883003139713e-12,1.6275883003139713e-12
5.8,1.6407820628549265e-12,1.6407820628549265e-12
5.9,1.6537210571670648e-12,1.6537210571670648e-12
6.0,1.6664132745792884e-12,1.6664132745792884e-12
6.1,1.6788663677016257e-12,1.6788663677016257e-12
6.2,1.691087668105567e-12,1.691087668105567e-12
6.3,1.7030842029029171e-12,1.7030842029029171e-12
6.4,1.7148627103037353e-12,1.7148627103037353e-12
6.5,1.7264296542271003e-12,1.7264296542271003e-12
6.6,1.737791238032298e-12,1.737791238032298e-12
6.7,1.7489534174324403e-12,1.7489534174324403e-12
6.8,1.7599219126474798e-12,1.7599219126474798e-12
6.9,1.7707022198490031e-12,1.7707022198490031e-12
7.0,1.7812996219450211e-12,1.7812996219450211e-12
7.1,1.791719198749196e-12,1.791719198749196e-12
7.2,1.801965836575491e-12,1.801965836575491e-12
7.3,1.8120442372960752e-12,1.8120442372960752e-12
7.4,1.8219589268974786e-12,1.8219589268974786e-12
7.5,1.8317142635673277e-12,1.8317142635673277e-12
7.6,1.84131444534163e-12,1.84131444534163e-12
7.7,1.8507635173403597e-12,1.8507635173403597e-12
7.8,1.8600653786170754e-12,1.8600653786170754e-12
7.9,1.8692237886464846e-12,1.8692237886464846e-12
8.0,1.8782423734721405e-12,1.8782423734721405e-12
8.1,1.887124631534895e-12,1.887124631534895e-12
8.2,1.895873939201341e-12,1.895873939201341e-12
8.3,1.904493556010082e-12,1.904493556010082e-12
8.4,1.912986629652516e-12,1.912986629652516e-12
8.5,1.9213562007036496e-12,1.9213562007036496e-12
8.6,1.9296052071174477e-12,1.9296052071174477e-12
8.7,1.9377364885002308e-12,1.9377364885002308e-12
8.8,1.9457527901747954e-12,1.9457527901747954e-12
8.9,1.9536567670470483e-12,1.9536567670470483e-12
9.0,1.961450987286228e-12,1.961450987286228e-12
9.1,1.9691379358290833e-12,1.9691379358290833e-12
9.2,1.9767200177176684e-12,1.9767200177176684e-12
9.3,1.9841995612798804e-12,1.9841995612798804e-12
9.4,1.991578821161253e-12,1.991578821161253e-12
9.5,1.9988599812159935e-12,1.9988599812159935e-12
9.6,2.006045157264788e-12,2.006045157264788e-12
9.700000000000001,2.01313639972642e-12,2.01313639972642e-12
9.8,2.020135696129841e-12,2.020135696129841e-12
9.9,2.0270449735129173e-12,2.0270449735129173e-12
10.0,2.0338661007137255e-12,2.0338661007137255e-12
10.1,2.0406008905599217e-12,2.0406008905599217e-12
10.200000000000001,2.047251101961372e-12,2.047251101961372e-12
10.3,2.0538184419109593e-12,2.0538184419109593e-12
10.4,2.060304567398167e-12,2.060304567398167e-12
10.5,2.0667110872398166e-12,2.0667110872398166e-12
10.6,2.0730395638320487e-12,2.0730395638320487e-12
10.700000000000001,2.0792915148274324e-12,2.0792915148274324e-12
10.8,2.085468414740878e-12,2.085468414740878e-12
10.9,2.0915716964877967e-12,2.0915716964877967e-12
11.0,2.0976027528577812e-12,2.0976027528577812e-12
11.1,2.1035629379269117e-12,2.1035629379269117e-12
11.200000000000001,2.109453568411595e-12,2.109453568411595e-12
11.3,2.115275924966719e-12,2.115275924966719e-12
