T_e,k_min,k_max
0.1,7.934366843079958e-17,7.934366843079958e-17
0.2,8.504770916501695e-15,8.504770916501695e-15
0.30000000000000004,4.143888603956501e-14,4.143888603956501e-14
0.4,9.268299560020208e-14,9.268299560020208e-14
0.5,1.517847311235129e-13,1.517847311235129e-13
0.6,2.126865580950609e-13,2.126865580950609e-13
0.7000000000000001,2.725545623227236e-13,2.725545623227236e-13
0.8,3.302027558198996e-13,3.302027558198996e-13
0.9,3.8522034739971256e-13,3.8522034739971256e-13
1.0,4.3754947838906574e-13,4.3754947838906574e-13
1.1,4.872864705609542e-13,4.872864705609542e-13
1.2000000000000002,5.345885719128241e-13,5.345885719128241e-13
1.3000000000000003,5.796304246091414e-13,5.796304246091414e-13
1.4000000000000001,6.22584219060076e-13,6.22584219060076e-13
1.5000000000000002,6.636112373248421e-13,6.636112373248421e-13
1.6,7.02858874048258e-13,7.02858874048258e-13
1.7000000000000002,7.404602462307707e-13,7.404602462307707e-13
1.8000000000000003,7.76534965501458e-13,7.76534965501458e-13
1.9000000000000001,8.111903680839906e-13,8.111903680839906e-13
2.0,8.445228591963396e-13,8.445228591963396e-13
2.1,8.766192114597123e-13,8.766192114597123e-13
2.2,9.075577493764553e-13,9.075577493764553e-13
2.3000000000000003,9.374093981258155e-13,9.374093981258155e-13
2.4000000000000004,9.66238597216304e-13,9.66238597216304e-13
2.5000000000000004,9.941040894899699e-13,9.941040894899699e-13
2.6,1.0210595996382562e-12,1.0210595996382562e-12
2.7,1.0471544169355e-12,1.0471544169355e-12
2.8000000000000003,1.072433895990916e-12,1.072433895990916e-12
2.9000000000000004,1.0969398878288533e-12,1.0969398878288533e-12
3.0000000000000004,1.1207111119689632e-12,1.1207111119689632e-12
3.1,1.1437834786038415e-12,1.1437834786038415e-12
3.2,1.166190368552747e-12,1.166190368552747e-12
3.3000000000000003,1.1879628774352997e-12,1.1879628774352997e-12
3.4000000000000004,1.2091300294569046e-12,1.2091300294569046e-12
3.5000000000000004,1.2297189653124835e-12,1.2297189653124835e-12
3.6,1.249755107976293e-12,1.249755107976293e-12
3.7,1.2692623095317495e-12,1.2692623095317495e-12
3.8000000000000003,1.2882629816864074e-12,1.2882629816864074e-12
3.9000000000000004,1.3067782121959156e-12,1.3067782121959156e-12
4.0,1.3248278690718331e-12,1.3248278690718331e-12
4.1,1.342430694158833e-12,1.342430694158833e-12
4.2,1.3596043874265838e-12,1.3596043874265838e-12
4.3,1.3763656831216028e-12,1.3763656831216028e-12
4.3999999999999995,1.3927304187576067e-12,1.3927304187576067e-12
4.5,1.4087135977833323e-12,1.4087135977833323e-12
4.6,1.4243294466497486e-12,1.4243294466497486e-12
4.7,1.439591466900082e-12,1.439591466900082e-12
4.8,1.4545124828229167e-12,1.4545124828229167e-12
4.9,1.469104685138201e-12,1.469104685138201e-12
5.0,1.4833796711261445e-12,1.4833796711261445e-12
5.1,1.497348481557948e-12,1.497348481557948e-12
5.2,1.5110216347436616e-12,1.5110216347436616e-12
5.3,1.524409157974966e-12,1.524409157974966e-12
5.4,1.5375206166084238e-12,1.5375206166084238e-12
5.5,1.5503651410068251e-12,1.5503651410068251e-12
5.6,1.5629514515320873e-12,1.5629514515320873e-12
5.7,1.5752878817621264e-12,1.5752878817621264e-12
5.8,1.5873824000857905e-12,1.5873824000857905e-12
5.9,1.5992426298138707e-12,1.5992426298138707e-12
6.0,1.6108758679301357e-12,1.6108758679301357e-12
6.1,1.6222891025939247e-12,1.6222891025939247e-12
6.2,1.63348902949491e-12,1.63348902949491e-12
6.3,1.6444820671509367e-12,1.6444820671509367e-12
6.4,1.6552743712312882e-12,1.6552743712312882e-12
6.5,1.6658718479800669e-12,1.6658718479800669e-12
6.6,1.6762801668075874e-12,1.6762801668075874e-12
6.7,1.6865047721116e-12,1.6865047721116e-12
6.8,1.6965508943847107e-12,1.6965508943847107e-12
6.9,1.7064235606594984e-12,1.7064235606594984e-12
7.0,1.7161276043384166e-12,1.7161276043384166e-12
7.1,1.7256676744516406e-12,1.7256676744516406e-12
7.2,1.7350482443824448e-12,1.7350482443824448e-12
7.3,1.7442736200964552e-12,1.7442736200964552e-12
7.4,1.753347947908243e-12,1.753347947908243e-12
7.5,1.7622752218160337e-12,1.7622752218160337e-12
7.6,1.7710592904329463e-12,1.7710592904329463e-12
7.7,1.7797038635409527e-12,1.7797038635409527e-12
7.8,1.7882125182917871e-12,1.7882125182917871e-12
7.9,1.7965887050772081e-12,1.7965887050772081e-12
8.0,1.8048357530893453e-12,1.8048357530893453e-12
8.1,1.812956875590369e-12,1.812956875590369e-12
8.2,1.8209551749093223e-12,1.8209551749093223e-12
8.3,1.8288336471826653e-12,1.8288336471826653e-12
8.4,1.8365951868539474e-12,1.8365951868539474e-12
8.5,1.8442425909469203e-12,1.8442425909469203e-12
8.6,1.8517785631254313e-12,1.8517785631254313e-12
8.7,1.8592057175525186e-12,1.8592057175525186e-12
8.8,1.8665265825603054e-12,1.8665265825603054e-12
8.9,1.873743604141501e-12,1.873743604141501e-12
9.0,1.8808591492726167e-12,1.8808591492726167e-12
9.1,1.8878755090783323e-12,1.8878755090783323e-12
9.2,1.894794901845846e-12,1.894794901845846e-12
9.3,1.901619475897475e-12,1.901619475897475e-12
9.4,1.9083513123292478e-12,1.9083513123292478e-12
9.5,1.9149924276227343e-12,1.9149924276227343e-12
9.6,1.9215447761369374e-12,1.9215447761369374e-12
9.700000000000001,1.928010252486607e-12,1.928010252486607e-12
9.8,1.934390693812987e-12,1.934390693812987e-12
9.9,1.9406878819526217e-12,1.9406878819526217e-12
10.0,1.9469035455095177e-12,1.9469035455095177e-12
10.1,1.9530393618356382e-12,1.9530393618356382e-12
10.200000000000001,1.959096958924414e-12,1.959096958924414e-12
10.3,1.9650779172216927e-12,1.9650779172216927e-12
10.4,1.9709837713582702e-12,1.9709837713582702e-12
10.5,1.9768160118079315e-12,1.9768160118079315e-12
10.6,1.98257608647469e-12,1.98257608647469e-12
10.700000000000001,1.9882654022127107e-12,1.9882654022127107e-12
10.8,1.993885326282214e-12,1.993885326282214e-12
10.9,1.9994371877444563e-12,1.9994371877444563e-12
11.0,2.0049222787987284e-12,2.0049222787987284e-12
11.1,2.0103418560641483e-12,2.0103418560641483e-12
11.200000000000001,2.0156971418088657e-12,2.0156971418088657e-12
11.3,2.0209893251291657e-12,2.0209893251291657e-12
11.4,2.0262195630808132e-12,2.0262195630808132e-12
11.5,2.031388981764869e-12,2.031388981764869e-12
11.6,2.0364986773700814e-12,2.0364986773700814e-12
11.700000000000001,2.0415497171738396e-12,2.0415497171738396e-12
11.8,2.0465431405036015e-12,2.0465431405036015e-12
11.9,2.0514799596605632e-12,2.0514799596605632e-12
12.0,2.0563611608072967e-12,2.0563611608072967e-12
12.1,2.0611877048209442e-12,2.0611877048209442e-12
12.200000000000001,2.0659605281135334e-12,2.0659605281135334e-12
12.3,2.0706805434208305e-12,2.0706805434208305e-12
12.4,2.0753486405611544e-12,2.0753486405611544e-12
12.5,2.0799656871654337e-12,2.0799656871654337e-12
12.6,2.084532529379764e-12,2.084532529379764e-12
12.700000000000001,2.089049992541669e-12,2.089049992541669e-12
12.8,2.0935188818311656e-12,2.0935188818311656e-12
12.9,2.097939982897738e-12,2.097939982897738e-12
13.0,2.102314062464217e-12,2.102314062464217e-12
13.1,2.1066418689085582e-12,2.1066418689085582e-12
13.200000000000001,2.110924132824433e-12,2.110924132824433e-12
13.3,2.115161567561521e-12,2.115161567561521e-12
13.4,2.1193548697463524e-12,2.1193548697463524e-12
13.5,2.1235047197844836e-12,2.1235047197844836e-12
13.6,2.127611782344797e-12,2.127611782344797e-12
13.700000000000001,2.131676706826625e-12,2.131676706826625e-12
13.8,2.1357001278104244e-12,2.1357001278104244e-12
13.9,2.1396826654926392e-12,2.1396826654926392e-12
14.0,2.1436249261054054e-12,2.1436249261054054e-12
14.1,2.1475275023216876e-12,2.1475275023216876e-12
14.200000000000001,2.1513909736464348e-12,2.1513909736464348e-12
14.3,2.1552159067943087e-12,2.1552159067943087e-12
14.4,2.1590028560545025e-12,2.1590028560545025e-12
14.5,2.1627523636431604e-12,2.1627523636431604e-12
14.6,2.1664649600438868e-12,2.1664649600438868e-12
14.700000000000001,2.170141164336784e-12,2.170141164336784e-12
14.8,2.173781484516492e-12,2.173781484516492e-12
14.9,2.1773864177996164e-12,2.1773864177996164e-12
15.0,2.180956450921975e-12,2.180956450921975e-12
15.1,2.1844920604260378e-12,2.1844920604260378e-12
15.200000000000001,2.1879937129389267e-12,2.1879937129389267e-12
15.3,2.191461865441342e-12,2.191461865441342e-12
15.4,2.1948969655277364e-12,2.1948969655277364e-12
15.5,2.1982994516580796e-12,2.1982994516580796e-12
15.6,2.2016697534015126e-12,2.2016697534015126e-12
15.700000000000001,2.2050082916721915e-12,2.2050082916721915e-12
15.8,2.208315478957616e-12,2.208315478957616e-12
15.9,2.211591719539697e-12,2.211591719539697e-12
16.0,2.2148374097088555e-12,2.2148374097088555e-12
16.1,2.218052937971369e-12,2.218052937971369e-12
16.200000000000003,2.221238685250248e-12,2.221238685250248e-12
16.3,2.224395025079833e-12,2.224395025079833e-12
16.400000000000002,2.2275223237943684e-12,2.2275223237943684e-12
16.500000000000004,2.2306209407107478e-12,2.2306209407107478e-12
16.6,2.2336912283056482e-12,2.2336912283056482e-12
16.700000000000003,2.2367335323872365e-12,2.2367335323872365e-12
16.8,2.239748192261654e-12,2.239748192261654e-12
16.900000000000002,2.24273554089445e-12,2.24273554089445e-12
17.000000000000004,2.2456959050671377e-12,2.2456959050671377e-12
17.1,2.248629605529054e-12,2.248629605529054e-12
17.200000000000003,2.251536957144671e-12,2.251536957144671e-12
17.3,2.2544182690365204e-12,2.2544182690365204e-12
17.400000000000002,2.2572738447238858e-12,2.2572738447238858e-12
17.500000000000004,2.260103982257389e-12,2.260103982257389e-12
17.6,2.2629089743496304e-12,2.2629089743496304e-12
17.700000000000003,2.2656891085020092e-12,2.2656891085020092e-12
17.8,2.268444667127839e-12,2.268444667127839e-12
17.900000000000002,2.2711759276718993e-12,2.2711759276718993e-12
18.000000000000004,2.2738831627265346e-12,2.2738831627265346e-12
