T_e,k_min,k_max
0.1,4.0427082863363625e-68,4.6644037754535815e-67
0.2,2.2548976770367553e-42,1.1747396219387005e-41
0.30000000000000004,9.248175350438812e-34,3.398927672384734e-33
0.4,1.9797345655784134e-29,5.8568850604904e-29
0.5,8.346069005478586e-27,2.0569926591942518e-26
0.6,4.895096676053339e-25,1.0312671592161415e-24
0.7000000000000001,9.203815317382692e-24,1.7009077666988213e-23
0.8,7.909294367224565e-23,1.413791104240949e-22
0.9,4.244633146195122e-22,7.364242693913376e-22
1.0,1.637081319880458e-21,2.755656568938165e-21
1.1,4.9618144086327794e-21,8.104538602343375e-21
1.2000000000000002,1.2543981815286177e-20,1.9930337996418468e-20
1.3000000000000003,2.7567183492895694e-20,4.302906232602169e-20
1.4000000000000001,5.424313974668628e-20,8.337276869583267e-20
1.5000000000000002,9.766186991240922e-20,1.4809756615789298e-19
1.6,1.635411566624302e-19,2.4506461431600873e-19
1.7000000000000002,2.579248773166782e-19,3.8242657467199354e-19
1.8000000000000003,3.8687569685373076e-19,5.682042396306124e-19
1.9000000000000001,5.44730592870455e-19,8.099160199377023e-19
2.0,7.348449793430371e-19,1.1142839683323347e-18
2.1,9.628614657757985e-19,1.4870243995635277e-18
2.2,1.2303083474427415e-18,1.932720152044335e-18
2.3000000000000003,1.5380582275449009e-18,2.4653264683139778e-18
2.4000000000000004,1.8863765996792527e-18,3.0852281883599292e-18
2.5000000000000004,2.274984736409988e-18,3.7888453565789864e-18
2.6,2.7031299225034224e-18,4.575877044294539e-18
2.7,3.169657794287649e-18,5.44494151096598e-18
2.8000000000000003,3.67308305662443e-18,6.393720288249185e-18
2.9000000000000004,4.211656089656959e-18,7.41910653123546e-18
3.0000000000000004,4.7834239282886134e-18,8.561621682140819e-18
3.1,5.3862848259184864e-18,9.800002759843183e-18
3.2,6.0180361391777034e-18,1.1120233808024882e-17
3.3000000000000003,6.676415632719358e-18,1.2518712983426218e-17
3.4000000000000004,7.359136539616385e-18,1.3991502040032038e-17
3.5000000000000004,8.063916855306911e-18,1.553440772119194e-17
3.6,8.788503417112358e-18,1.7143054316455722e-17
3.7,9.530691347447716e-18,1.8812947509557787e-17
3.8000000000000003,1.0288339432474413e-17,2.0539529887678257e-17
3.9000000000000004,1.1059381980699114e-17,2.2318228638589008e-17
4.0,1.1841837666334059e-17,2.414449605304123e-17
4.1,1.263381581610536e-17,2.6013843492168733e-17
4.2,1.3433520549768771e-17,2.792186948753797e-17
4.3,1.4239253136634922e-17,2.986428262545074e-17
4.3999999999999995,1.504941288467689e-17,3.183691983532712e-17
4.5,1.5862496836330196e-17,3.3835760660533966e-17
4.6,1.6677098506432126e-17,3.585693804332895e-17
4.7,1.749190586307096e-17,3.7896746106847054e-17
4.8,1.8305698721385362e-17,3.9951645368484775e-17
4.9,1.9117345693386555e-17,4.201826577213343e-17
5.0,1.9925800813401128e-17,4.409340788242371e-17
5.1,2.0730099938441757e-17,4.6174042543028966e-17
5.2,2.1529357005379042e-17,4.825730926340232e-17
5.3,2.2322760211891158e-17,5.03405135641674e-17
5.4,2.3109568175501493e-17,5.2421123480679206e-17
5.5,2.3889106114294482e-17,5.449676539686703e-17
5.6,2.4660762083868438e-17,5.656521935715853e-17
5.7,2.5423983297508324e-17,5.86244139828276e-17
5.8,2.6178272550235785e-17,6.067242110025504e-17
5.9,2.6923184762136338e-17,6.270745017209675e-17
6.0,2.7658323652016273e-17,6.472784260797036e-17
6.1,2.838333854886707e-17,6.673206601877776e-17
6.2,2.909792134569322e-17,6.871870846795535e-17
6.3,2.980180359788889e-17,7.068647276360023e-17
6.4,3.0494753766441523e-17,7.263417082737405e-17
6.5,3.1176574604721265e-17,7.456071816917997e-17
6.6,3.184710068642042e-17,7.646512849070004e-17
6.7,3.250619607128237e-17,7.834650843583793e-17
6.8,3.3153752104558754e-17,8.020405250182804e-17
6.9,3.378968534561801e-17,8.203703812114251e-17
7.0,3.4413935620765045e-17,8.384482092126457e-17
7.1,3.502646419509289e-17,8.562683016682758e-17
7.2,3.562725205804974e-17,8.738256438647011e-17
7.3,3.6216298317348436e-17,8.911158718497274e-17
7.4,3.679361869585619e-17,9.081352323977433e-17
7.5,3.7359244126162424e-17,9.248805447975893e-17
7.6,3.7913219437626055e-17,9.413491644323488e-17
7.7,3.845560213083583e-17,9.575389481124707e-17
7.8,3.89864612345739e-17,9.7344822111754e-17
7.9,3.9505876240547354e-17,9.890757458973195e-17
8.0,4.001393611133611e-17,1.0044206923791665e-16
8.1,4.051073835719963e-17,1.0194826098264606e-16
8.2,4.099638817758122e-17,1.03426140019102e-16
8.3,4.147099766334592e-17,1.0487572929015577e-16
8.4,4.193468505598594e-17,1.062970821029871e-16
8.5,4.2387574060220737e-17,1.0769027987766172e-16
8.6,4.282979320660914e-17,1.0905543002190438e-16
8.7,4.326147526097558e-17,1.1039266392639255e-16
8.8,4.368275667763107e-17,1.1170213507500714e-16
8.9,4.409377709354185e-17,1.1298401726460936e-16
9.0,4.449467886076395e-17,1.1423850292906313e-16
9.1,4.48856066146199e-17,1.1546580156238142e-16
9.2,4.5266706875244844e-17,1.1666613823604522e-16
9.3,4.5638127680272976e-17,1.1783975220572062e-16
9.4,4.600001824657159e-17,1.1898689560277639e-16
9.5,4.6352528659059435e-17,1.2010783220618754e-16
9.6,4.6695809584768723e-17,1.2120283629058932e-16
9.700000000000001,4.703001201042526e-17,1.2227219154642833e-16
9.8,4.7355287001931675e-17,1.2331619006833224e-16
9.9,4.767178548424019e-17,1.2433513140799558e-16
10.0,4.7979658040199793e-17,1.2532932168804944e-16
10.1,4.8279054727053347e-17,1.2629907277354767e-16
10.200000000000001,4.8570124909345943e-17,1.2724470149786526e-16
10.3,4.8853017107087063e-17,1.2816652893995852e-16
10.4,4.9127878858084455e-17,1.2906487975008931e-16
10.5,4.939485659343872e-17,1.299400815212595e-16
10.6,4.9654095525254725e-17,1.3079246420374197e-16
10.700000000000001,4.99057395456879e-17,1.3162235956022836e-16
10.8,5.014993113650272e-17,1.324301006592431e-16
10.9,5.038681128837478e-17,1.3321602140459418e-16
11.0,5.061651942922009e-17,1.3398045609875155e-16
11.1,5.0839193360882576e-17,1.3472373903815394e-16
11.200000000000001,5.105496920355637e-17,1.35446204138553e-16
11.3,5.1263981347361094e-17,1.3614818458860602e-16
11.4,5.146636241052802e-17,1.3683001253002416e-16
11.5,5.166224320369171e-17,1.3749201876267832e-16
11.6,5.1851752699816236e-17,1.381345324731488e-16
11.700000000000001,5.2035018009316784e-17,1.387578809852927e-16
11.8,5.221216435996859e-17,1.3936238953147825e-16
11.9,5.2383315081221773e-17,1.399483810432141e-16
12.0,5.25485915925681e-17,1.4051617595996963e-16
12.1,5.270811339562964e-17,1.410660920550527e-16
12.200000000000001,5.2861998069662173e-17,1.4159844427747427e-16
12.3,5.301036127018769e-17,1.421135446087891e-16
12.4,5.315331673049046e-17,1.426117019339615e-16
12.5,5.3290976265729094e-17,1.4309322192535722e-16
12.6,5.342344977943543e-17,1.4355840693901567e-16
12.700000000000001,5.355084527218631e-17,1.440075559224047e-16
12.8,5.367326885225015e-17,1.4444096433290637e-16
12.9,5.379082474802411e-17,1.4485892406632578e-16
13.0,5.3903615322090324e-17,1.4526172339475587e-16
13.1,5.401174108673353e-17,1.456496469131714e-16
13.200000000000001,5.411530072077148e-17,1.4602297549415915e-16
13.3,5.421439108756277e-17,1.4638198625022994e-16
13.4,5.4309107254064714e-17,1.467269525031877e-16
13.5,5.4399542510824666e-17,1.4705814376006375e-16
13.6,5.448578839279544e-17,1.4737582569515264e-16
13.700000000000001,5.45679347008752e-17,1.476802601377136e-16
13.8,5.464606952407803e-17,1.4797170506492898e-16
13.9,5.4720279262250185e-17,1.482504145997336e-16
14.0,5.4790648649251726e-17,1.4851663901315383e-16
14.1,5.4857260776531126e-17,1.4877062473081636e-16
14.200000000000001,5.4920197117024734e-17,1.4901261434330727e-16
14.3,5.4979537549319016e-17,1.492428466200818e-16
14.4,5.503536038201856e-17,1.4946155652664307e-16
