T_e,k_min,k_max
0.1,1.6929492176657966e-74,1.3588118795329507e-73
0.2,9.733298656814447e-46,7.086050164129018e-45
0.30000000000000004,4.720466254343461e-36,2.8089175054185e-35
0.4,3.8655788571702982e-31,1.819008874210298e-30
0.5,3.7751939489964915e-28,1.4226855981502646e-27
0.6,3.934893201640154e-26,1.218229695931842e-25
0.7000000000000001,1.1264568808359045e-24,2.9409619967794665e-24
0.8,1.2578741876353238e-23,3.213918278027537e-23
0.9,8.039244278592143e-23,2.0689483121312897e-22
1.0,3.5508590368810586e-22,9.190630792572662e-22
1.1,1.1988889756338383e-21,3.116003448613735e-21
1.2000000000000002,3.309038864288512e-21,8.624313696765008e-21
1.3000000000000003,7.820989958623171e-21,2.0416191979300513e-20
1.4000000000000001,1.636246262420156e-20,4.273936984658067e-20
1.5000000000000002,3.104647034056277e-20,8.108008998997053e-20
1.6,5.440824338676806e-20,1.4197550443143547e-19
1.7000000000000002,8.930142207982218e-20,2.327203971403194e-19
1.8000000000000003,1.3877235540288343e-19,3.6102160402534946e-19
1.9000000000000001,2.0592979602930557e-19,5.346478994787957e-19
2.0,2.9382320081666313e-19,7.768377569743323e-19
2.1,4.053381366485153e-19,1.1035169797247358e-18
2.2,5.431130750231408e-19,1.5181332257778872e-18
2.3000000000000003,7.094786116487492e-19,2.0310000704101354e-18
2.4000000000000004,9.06417939062688e-19,2.6513881925494365e-18
2.5000000000000004,1.135546093886478e-18,3.3873416139395596e-18
2.6,1.398104885044951e-18,4.245563596669826e-18
2.7,1.694970274504041e-18,5.231363975888352e-18
2.8000000000000003,2.0266691504719936e-18,6.348657961232251e-18
2.9000000000000004,2.3934027698960004e-18,7.600006020599189e-18
3.0000000000000004,2.7950745579708476e-18,8.986684916789477e-18
3.1,3.2313203756636444e-18,1.0508780945390645e-17
3.2,3.701539765085985e-18,1.2165297657730422e-17
3.3000000000000003,4.204927037463905e-18,1.3954271663548794e-17
3.4000000000000004,4.740501371580419e-18,1.58728913768989e-17
3.5000000000000004,5.3071353412166076e-18,1.7917614727008143e-17
3.6,5.90358149175612e-18,2.0084282869269553e-17
3.7,6.5284967442838176e-18,2.2368227789237163e-17
3.8000000000000003,7.180464526504985e-18,2.476437239815382e-17
3.9000000000000004,7.858014619907837e-18,2.726732228430223e-17
4.0,8.559640777589493e-18,2.9871448726715966e-17
4.1,9.28381621218413e-18,3.2570962914320247e-17
4.2,1.002900708274355e-17,3.535998156187924e-17
4.3,1.0793684126867065e-17,3.823258429038404e-17
4.3999999999999995,1.1576332592831396e-17,4.118286325808966e-17
4.5,1.2375460628317717e-17,4.420496560168287e-17
4.6,1.3189606279456579e-17,4.729312928546317e-17
4.7,1.4013581753519344e-17,5.044171296855773e-17
4.8,1.4834712987453733e-17,5.3645220493054655e-17
4.9,1.566475163699945e-17,5.689832057512133e-17
5.0,1.6502413357852825e-17,6.019586225106789e-17
5.1,1.7346470708213632e-17,6.35328865943398e-17
5.2,1.819575386426293e-17,6.690463518017031e-17
5.3,1.904915079304816e-17,7.030655573405088e-17
5.4,1.9905606969610078e-17,7.37343053597018e-17
5.5,2.0764124714928087e-17,7.718375170286618e-17
5.6,2.1623762221881437e-17,8.065097236969624e-17
5.7,2.2483632327916076e-17,8.413225288320104e-17
5.8,2.3342901085442058e-17,8.762408342843479e-17
5.9,2.4200786174120993e-17,9.112315460694616e-17
6.0,2.5056555193084093e-17,9.462635239349702e-17
6.1,2.5909523865693975e-17,9.813075246313868e-17
6.2,2.67590541846668e-17,1.0163361403429935e-16
6.3,2.7604552521149732e-17,1.0513237335344843e-16
6.4,2.8445467717646e-17,1.0862463692900658e-16
6.5,2.9281289181441446e-17,1.1210817460629214e-16
6.6,3.0111544992365537e-17,1.1558091256127177e-16
6.7,3.093580003626811e-17,1.190409262785392e-16
6.8,3.1753654173470955e-17,1.224864335681284e-16
6.9,3.256474044962082e-17,1.2591578766631604e-16
7.0,3.3368723354794025e-17,1.2932747045734136e-16
7.1,3.4165297135352127e-17,1.3272008584583917e-16
7.2,3.495418416189393e-17,1.3609235330361882e-16
