T_e,k_min,k_max
0.1,2.057003084229648e-15,2.057003084229648e-15
0.2,6.877018001523043e-15,6.877018001523043e-15
0.30000000000000004,1.0195108174305546e-14,1.0195108174305546e-14
0.4,1.217599109974112e-14,1.217599109974112e-14
0.5,1.3354587346457611e-14,1.3354587346457611e-14
0.6,1.4073377903662012e-14,1.4073377903662012e-14
0.7000000000000001,1.4526769881316804e-14,1.4526769881316804e-14
0.8,1.4824304013342145e-14,1.4824304013342145e-14
0.9,1.5028830083471688e-14,1.5028830083471688e-14
1.0,1.5177275252223687e-14,1.5177275252223687e-14
1.1,1.529184754017779e-14,1.529184754017779e-14
1.2000000000000002,1.53861830634606e-14,1.53861830634606e-14
1.3000000000000003,1.5468801745576745e-14,1.5468801745576745e-14
1.4000000000000001,1.5545100153758383e-14,1.5545100153758383e-14
1.5000000000000002,1.561852932907741e-14,1.561852932907741e-14
1.6,1.5691307032899e-14,1.5691307032899e-14
1.7000000000000002,1.5764857556136737e-14,1.5764857556136737e-14
1.8000000000000003,1.5840088483485303e-14,1.5840088483485303e-14
1.9000000000000001,1.5917567823692446e-14,1.5917567823692446e-14
2.0,1.5997639073482135e-14,1.5997639073482135e-14
2.1,1.6080496929663655e-14,1.6080496929663655e-14
2.2,1.6166237646294297e-14,1.6166237646294297e-14
2.3000000000000003,1.6254892815478416e-14,1.6254892815478416e-14
2.4000000000000004,1.6346452168684572e-14,1.6346452168684572e-14
2.5000000000000004,1.644087902167985e-14,1.644087902167985e-14
2.6,1.653812074168524e-14,1.653812074168524e-14
2.7,1.6638115818609624e-14,1.6638115818609624e-14
2.8000000000000003,1.674079860475623e-14,1.674079860475623e-14
2.9000000000000004,1.684610244676392e-14,1.684610244676392e-14
3.0000000000000004,1.6953961706483142e-14,1.6953961706483142e-14
3.1,1.706431301435467e-14,1.706431301435467e-14
3.2,1.7177095994475287e-14,1.7177095994475287e-14
3.3000000000000003,1.7292253628685857e-14,1.7292253628685857e-14
3.4000000000000004,1.7409732377132228e-14,1.7409732377132228e-14
3.5000000000000004,1.752948213785035e-14,1.752948213785035e-14
3.6,1.7651456103354816e-14,1.7651456103354816e-14
3.7,1.7775610554818553e-14,1.7775610554818553e-14
3.8000000000000003,1.7901904622074116e-14,1.7901904622074116e-14
3.9000000000000004,1.8030300028864887e-14,1.8030300028864887e-14
