T_e,k_min,k_max
0.1,5.316103132572098e-73,1.4805142763677815e-71
0.2,8.982259123197952e-45,9.420146129035568e-44
0.30000000000000004,2.584601595321055e-35,1.6838654619875587e-34
0.4,1.4622380132587677e-30,7.32297883939517e-30
0.5,1.0726436267627239e-27,4.287469418441413e-27
0.6,8.913932972485985e-26,2.940493595329339e-25
0.7000000000000001,2.1276950589030586e-24,5.9567912186272396e-24
0.8,2.2905365298190398e-23,5.652211767905526e-23
0.9,1.4317209538257704e-22,3.24263193401613e-22
1.0,6.236240565253185e-22,1.3100910252739501e-21
1.1,2.0892320849673784e-21,4.602494064620442e-21
1.2000000000000002,5.749825894982303e-21,1.3320436957729589e-20
1.3000000000000003,1.3606483721969084e-20,3.288827684368528e-20
1.4000000000000001,2.860348216603075e-20,7.162051667496073e-20
1.5000000000000002,5.470778011996404e-20,1.4098626367152596e-19
1.6,9.691788423430886e-20,2.55564102334097e-19
1.7000000000000002,1.612149412562762e-19,4.3269695247212124e-19
1.8000000000000003,2.544717022462845e-19,6.919179641901604e-19
1.9000000000000001,3.8433305521821e-19,1.0542370162879635e-18
2.0,5.590783320607299e-19,1.5413745882545967e-18
2.1,7.874724637333869e-19,2.1750145946105068e-18
2.2,1.0786109767893664e-18,2.9761277741328558e-18
2.3000000000000003,1.4417627494769215e-18,3.964397477122241e-18
2.4000000000000004,1.8862140319411615e-18,5.1577629102816305e-18
2.5000000000000004,2.4211171114961578e-18,6.572082096548578e-18
2.6,3.055346898021269e-18,8.220907961542797e-18
2.7,3.795268146407848e-18,1.0115365518139098e-17
2.8000000000000003,4.501176326532152e-18,1.2264115347080975e-17
2.9000000000000004,5.2762602188234104e-18,1.4673387731268235e-17
3.0000000000000004,6.11977462957725e-18,1.7347072260249228e-17
3.1,7.030459078117274e-18,2.0286848976289585e-17
3.2,8.006602270325264e-18,2.3492348810001987e-17
3.3000000000000003,9.046105676065438e-18,2.696133288939359e-17
3.4000000000000004,1.0146544746018745e-17,3.068988212803146e-17
3.5000000000000004,1.1305226735025732e-17,3.4672590199864825e-17
3.6,1.2519244450774905e-17,3.8902754532495505e-17
3.7,1.3785525527024304e-17,4.337256127299943e-17
3.8000000000000003,1.510087703900914e-17,4.807326129811044e-17
3.9000000000000004,1.6462025444794484e-17,5.29953352642849e-17
4.0,1.786565195903528e-17,5.812864644081713e-17
4.1,1.9308423552978658e-17,6.346258066205657e-17
4.2,2.07844087918565e-17,6.898617319490587e-17
4.3,2.2292698523335008e-17,7.46882226663197e-17
4.3999999999999995,2.383024267891613e-17,8.055739245189982e-17
4.5,2.5393925451132456e-17,8.658230010812236e-17
4.6,2.69807154974073e-17,9.275159555218917e-17
4.7,2.858767625562569e-17,9.905402876765564e-17
4.8,3.0211974042316585e-17,1.0547850785147065e-16
4.9,3.185088419988347e-17,1.1201414822764147e-16
5.0,3.3501795538588755e-17,1.1865031384152508e-16
5.1,3.516221329790377e-17,1.2537665112251763e-16
5.2,3.6829760831011037e-17,1.3218311646620988e-16
5.3,3.850218019613382e-17,1.3905999794351775e-16
5.4,4.0177331819265664e-17,1.4599793189665892e-16
5.5,4.1853193374965495e-17,1.5298791503226094e-16
5.6,4.352785801527646e-17,1.6002131257196815e-16
5.7,4.5199532061555593e-17,1.6708986297182803e-16
5.8,4.6866532260065453e-17,1.7418567967433533e-16
5.9,4.852728268953976e-17,1.8130125031186586e-16
6.0,5.018031139753447e-17,1.8842943373771247e-16
6.1,5.1824246832144777e-17,1.9556345522126398e-16
6.2,5.345781412652304e-17,2.0269690010712934e-16
6.3,5.507983128549387e-17,2.0982370620421449e-16
6.4,5.668920531634407e-17,2.169381551398515e-16
6.5,5.8284928339484e-17,2.240348628859409e-16
6.6,5.986607370905831e-17,2.311087696385836e-16
6.7,6.143179216864671e-17,2.3815512920966634e-16
6.8,6.298130806287696e-17,2.451694980681825e-16
6.9,6.451391562200141e-17,2.5214772415052927e-16
7.0,6.602897533320926e-17,2.5908593554246e-16
7.1,6.752303312433428e-17,2.659805291206219e-16
7.2,6.899573364029426e-17,2.728281592285081e-16
7.3,7.044896692461322e-17,2.7962572645005236e-16
7.4,7.188233426793334e-17,2.863703665338519e-16
7.5,7.329548724375705e-17,2.930594395119797e-16
7.6,7.468812466869923e-17,2.9969051904942976e-16
7.7,7.605998969095983e-17,3.0626138205329994e-16
7.8,7.7410867006548e-17,3.1276999856476654e-16
7.9,7.874058020197497e-17,3.192145219516401e-16
8.0,8.004898922146155e-17,3.2559327941472376e-16
8.1,8.133598795616374e-17,3.319047628172599e-16
8.2,8.260150195248128e-17,3.38147619843357e-16
8.3,8.384548623617239e-17,3.4432064548839204e-16
8.4,8.506792324873418e-17,3.504227738819123e-16
8.5,8.626882089231494e-17,3.5645307044147767e-16
8.6,8.744821067928726e-17,3.624107243541221e-16
8.7,8.860614598252631e-17,3.6829504138066213e-16
8.8,8.974270038239319e-17,3.7410543697687016e-16
8.9,9.085796610641424e-17,3.798414297245524e-16
9.0,9.195205255766807e-17,3.855026350647903e-16
9.1,9.302508492793663e-17,3.9108875932498527e-16
9.2,9.407720289174223e-17,3.965995940308822e-16
9.3,9.51085593774725e-17,4.0203501049440416e-16
9.4,9.611931941188982e-17,4.0739495466790222e-16
9.5,9.710965903442487e-17,4.1267944225528177e-16
9.6,9.807976427776594e-17,4.17888554070408e-16
9.700000000000001,9.902983021137215e-17,4.230224316332056e-16
9.8,9.996006004465975e-17,4.2808127299392683e-16
9.9,1.0087066428673362e-16,4.3306532877617767e-16
10.0,1.0176185995966028e-16,4.379748984294429e-16
10.1,1.0263386986240263e-16,4.428103266820343e-16
10.200000000000001,1.0348692188266008e-16,4.475720001855922e-16
10.3,1.0432124835398001e-16,4.522603443425093e-16
10.4,1.0513708545562485e-16,4.568758203078812e-16
10.5,1.0593467265279722e-16,4.614189221578524e-16
10.6,1.0671425217493937e-16,4.658901742164931e-16
10.700000000000001,1.0747606852993251e-16,4.702901285336081e-16
10.8,1.0822036805213178e-16,4.746193625061615e-16
10.9,1.0894739848227258e-16,4.788784766362729e-16
11.0,1.0965740857738668e-16,4.830680924190103e-16
11.1,1.1035064774896125e-16,4.871888503534907e-16
11.200000000000001,1.1102736572766611e-16,4.912414080710521e-16
11.3,1.1168781225306358e-16,4.952264385745352e-16
11.4,1.1233223678679885e-16,4.991446285829669e-16
11.5,1.1296088824785096e-16,5.029966769761915e-16
11.6,1.1357401476849987e-16,5.067832933342354e-16
11.700000000000001,1.141718634697405e-16,5.105051965664371e-16
11.8,1.1475468025494354e-16,5.14163113625598e-16
11.9,1.1532270962063003e-16,5.177577783026334e-16
12.0,1.158761944832896e-16,5.212899300974194e-16
12.1,1.16415376021233e-16,5.247603131617385e-16
12.200000000000001,1.1694049353052738e-16,5.281696753104194e-16
12.3,1.174517842941148e-16,5.31518767096969e-16
12.4,1.179494834632689e-16,5.348083409501673e-16
12.5,1.1843382395059114e-16,5.380391503682747e-16
12.6,1.1890503633379488e-16,5.412119491676716e-16
12.700000000000001,1.1936334876957057e-16,5.443274907829125e-16
12.8,1.1980898691686357e-16,5.473865276153193e-16
12.9,1.2024217386893953e-16,5.503898104274023e-16
