T_e,k_min,k_max
0.1,2.4245399470814086e-20,2.4245399470814086e-20
0.2,7.823247499997293e-17,7.823247499997293e-17
0.30000000000000004,1.1406576551136675e-15,1.1406576551136675e-15
0.4,4.334292894674476e-15,4.334292894674476e-15
0.5,9.657066041271669e-15,9.657066041271669e-15
0.6,1.6512225417729555e-14,1.6512225417729555e-14
0.7000000000000001,2.4298259088894917e-14,2.4298259088894917e-14
0.8,3.257346869790855e-14,3.257346869790855e-14
0.9,4.104851844589584e-14,4.104851844589584e-14
1.0,4.954392956196418e-14,4.954392956196418e-14
1.1,5.795230564675159e-14,5.795230564675159e-14
1.2000000000000002,6.621172132129684e-14,6.621172132129684e-14
1.3000000000000003,7.42884032171787e-14,7.42884032171787e-14
1.4000000000000001,8.216581021567345e-14,8.216581021567345e-14
1.5000000000000002,8.98378359332877e-14,8.98378359332877e-14
1.6,9.730459784626874e-14,9.730459784626874e-14
1.7000000000000002,1.045698342430481e-13,1.045698342430481e-13
1.8000000000000003,1.1163929865748997e-13,1.1163929865748997e-13
1.9000000000000001,1.1851977389071266e-13,1.1851977389071266e-13
2.0,1.252184716983345e-13,1.252184716983345e-13
2.1,1.3174267291189504e-13,1.3174267291189504e-13
2.2,1.3809951745477164e-13,1.3809951745477164e-13
2.3000000000000003,1.4429588757293056e-13,1.4429588757293056e-13
2.4000000000000004,1.5033834867440485e-13,1.5033834867440485e-13
2.5000000000000004,1.5623312535997308e-13,1.5623312535997308e-13
2.6,1.6198609852470742e-13,1.6198609852470742e-13
2.7,1.676028146535935e-13,1.676028146535935e-13
2.8000000000000003,1.7308850175964312e-13,1.7308850175964312e-13
2.9000000000000004,1.7844808852607036e-13,1.7844808852607036e-13
3.0000000000000004,1.8368622455750574e-13,1.8368622455750574e-13
3.1,1.8880730049773868e-13,1.8880730049773868e-13
3.2,1.938154673099573e-13,1.938154673099573e-13
3.3000000000000003,1.9871465435268982e-13,1.9871465435268982e-13
3.4000000000000004,2.0350858609288028e-13,2.0350858609288028e-13
3.5000000000000004,2.0820079742322114e-13,2.0820079742322114e-13
3.6,2.1279464762397426e-13,2.1279464762397426e-13
3.7,2.1729333304937133e-13,2.1729333304937133e-13
3.8000000000000003,2.2169989863780387e-13,2.2169989863780387e-13
3.9000000000000004,2.2601724835142137e-13,2.2601724835142137e-13
4.0,2.302481546496382e-13,2.302481546496382e-13
4.1,2.343952670956907e-13,2.343952670956907e-13
4.2,2.384611201878628e-13,2.384611201878628e-13
4.3,2.424481404985949e-13,2.424481404985949e-13
4.3999999999999995,2.4635865319618444e-13,2.4635865319618444e-13
4.5,2.5019488801562287e-13,2.5019488801562287e-13
4.6,2.5395898473752243e-13,2.5395898473752243e-13
4.7,2.5765299822719204e-13,2.5765299822719204e-13
4.8,2.612789030797313e-13,2.612789030797313e-13
4.9,2.6483859791153e-13,2.6483859791153e-13
5.0,2.683339093337167e-13,2.683339093337167e-13
5.1,2.717665956388654e-13,2.717665956388654e-13
5.2,2.751383502285571e-13,2.751383502285571e-13
5.3,2.784508048061616e-13,2.784508048061616e-13
5.4,2.8170553235638564e-13,2.8170553235638564e-13
5.5,2.8490404993067894e-13,2.8490404993067894e-13
5.6,2.880478212554488e-13,2.880478212554488e-13
5.7,2.911382591781711e-13,2.911382591781711e-13
5.8,2.94176727964856e-13,2.94176727964856e-13
5.9,2.9716454546090336e-13,2.9716454546090336e-13
6.0,3.0010298512613635e-13,3.0010298512613635e-13
6.1,3.029932779537115e-13,3.029932779537115e-13
6.2,3.058366142816383e-13,3.058366142816383e-13
6.3,3.0863414550479883e-13,3.0863414550479883e-13
6.4,3.1138698569460953e-13,3.1138698569460953e-13
6.5,3.140962131328066e-13,3.140962131328066e-13
6.6,3.167628717652497e-13,3.167628717652497e-13
6.7,3.193879725811182e-13,3.193879725811182e-13
6.8,3.2197249492241206e-13,3.2197249492241206e-13
6.9,3.2451738772824805e-13,3.2451738772824805e-13
7.0,3.270235707180805e-13,3.270235707180805e-13
7.1,3.2949193551763304e-13,3.2949193551763304e-13
7.2,3.3192334673103566e-13,3.3192334673103566e-13
7.3,3.343186429623855e-13,3.343186429623855e-13
7.4,3.366786377897101e-13,3.366786377897101e-13
7.5,3.390041206940876e-13,3.390041206940876e-13
7.6,3.412958579464798e-13,3.412958579464798e-13
7.7,3.4355459345465094e-13,3.4355459345465094e-13
7.8,3.457810495723774e-13,3.457810495723774e-13
7.9,3.479759278730059e-13,3.479759278730059e-13
8.0,3.50139909889274e-13,3.50139909889274e-13
8.1,3.522736578211831e-13,3.522736578211831e-13
8.2,3.543778152135961e-13,3.543778152135961e-13
8.3,3.564530076051248e-13,3.564530076051248e-13
8.4,3.5849984314977394e-13,3.5849984314977394e-13
8.5,3.605189132127152e-13,3.605189132127152e-13
8.6,3.6251079294148577e-13,3.6251079294148577e-13
8.7,3.6447604181381905e-13,3.6447604181381905e-13
8.8,3.664152041632556e-13,3.664152041632556e-13
8.9,3.683288096836009e-13,3.683288096836009e-13
9.0,3.702173739132479e-13,3.702173739132479e-13
9.1,3.7208139870031505e-13,3.7208139870031505e-13
9.2,3.7392137264950073e-13,3.7392137264950073e-13
9.3,3.7573777155150463e-13,3.7573777155150463e-13
9.4,3.7753105879581965e-13,3.7753105879581965e-13
9.5,3.7930168576765173e-13,3.7930168576765173e-13
9.6,3.810500922296894e-13,3.810500922296894e-13
9.700000000000001,3.82776706689401e-13,3.82776706689401e-13
9.8,3.844819467525039e-13,3.844819467525039e-13
9.9,3.861662194632192e-13,3.861662194632192e-13
10.0,3.878299216318877e-13,3.878299216318877e-13
10.1,3.8947344015049986e-13,3.8947344015049986e-13
10.200000000000001,3.9109715229665873e-13,3.9109715229665873e-13
10.3,3.927014260264744e-13,3.927014260264744e-13
10.4,3.942866202568575e-13,3.942866202568575e-13
10.5,3.9585308513766334e-13,3.9585308513766334e-13
10.6,3.97401162314109e-13,3.97401162314109e-13
10.700000000000001,3.989311851798693e-13,3.989311851798693e-13
10.8,4.0044347912123953e-13,4.0044347912123953e-13
10.9,4.0193836175272917e-13,4.0193836175272917e-13
11.0,4.0341614314443766e-13,4.0341614314443766e-13
