T_e,k_min,k_max
0.1,2.9740468157653605e-14,2.9740468157653605e-14
0.2,4.4609786094584075e-14,4.4609786094584075e-14
0.30000000000000004,5.041571980980362e-14,5.041571980980362e-14
0.4,5.277590621455545e-14,5.277590621455545e-14
0.5,5.374033203314681e-14,5.374033203314681e-14
0.6,5.4138893562824874e-14,5.4138893562824874e-14
0.7000000000000001,5.432979668775058e-14,5.432979668775058e-14
0.8,5.447375881545887e-14,5.447375881545887e-14
0.9,5.4643622948684755e-14,5.4643622948684755e-14
1.0,5.487138982466645e-14,5.487138982466645e-14
1.1,5.516955227719913e-14,5.516955227719913e-14
1.2000000000000002,5.554119530967028e-14,5.554119530967028e-14
1.3000000000000003,5.5984931584603354e-14,5.5984931584603354e-14
1.4000000000000001,5.649736510464977e-14,5.649736510464977e-14
1.5000000000000002,5.707433340785655e-14,5.707433340785655e-14
1.6,5.77115310437043e-14,5.77115310437043e-14
1.7000000000000002,5.840481404615019e-14,5.840481404615019e-14
1.8000000000000003,5.915033823957376e-14,5.915033823957376e-14
1.9000000000000001,5.99446108895791e-14,5.99446108895791e-14
2.0,6.078449768882741e-14,6.078449768882741e-14
2.1,6.166720747110583e-14,6.166720747110583e-14
2.2,6.259026664286767e-14,6.259026664286767e-14
2.3000000000000003,6.355148972862824e-14,6.355148972862824e-14
2.4000000000000004,6.454894939380299e-14,6.454894939380299e-14
2.5000000000000004,6.558094765611356e-14,6.558094765611356e-14
2.6,6.664598909598615e-14,6.664598909598615e-14
2.7,6.774275638800808e-14,6.774275638800808e-14
2.8000000000000003,6.887008821431477e-14,6.887008821431477e-14
2.9000000000000004,7.00269594849581e-14,7.00269594849581e-14
3.0000000000000004,7.121246372360165e-14,7.121246372360165e-14
3.1,7.242579744812432e-14,7.242579744812432e-14
3.2,7.366624636757379e-14,7.366624636757379e-14
3.3000000000000003,7.493317321978492e-14,7.493317321978492e-14
3.4000000000000004,7.622600708252355e-14,7.622600708252355e-14
3.5000000000000004,7.754423400227717e-14,7.754423400227717e-14
3.6,7.888738879714612e-14,7.888738879714612e-14
3.7,8.025504790279093e-14,8.025504790279093e-14
3.8000000000000003,8.164682314256669e-14,8.164682314256669e-14
3.9000000000000004,8.306235631455714e-14,8.306235631455714e-14
4.0,8.450131449907387e-14,8.450131449907387e-14
4.1,8.596338600024994e-14,8.596338600024994e-14
4.2,8.744827684461408e-14,8.744827684461408e-14
4.3,8.895570776799197e-14,8.895570776799197e-14
4.3999999999999995,9.048541162977293e-14,9.048541162977293e-14
4.5,9.203713120053914e-14,9.203713120053914e-14
4.6,9.361061727532481e-14,9.361061727532481e-14
4.7,9.520562707040072e-14,9.520562707040072e-14
4.8,9.682192286651432e-14,9.682192286651432e-14
4.9,9.845927086600562e-14,9.845927086600562e-14
5.0,1.001174402352119e-13,1.001174402352119e-13
5.1,1.017962023071154e-13,1.017962023071154e-13
5.2,1.0349532992232244e-13,1.0349532992232244e-13
5.3,1.0521459688923052e-13,1.0521459688923052e-13
5.4,1.069537775466777e-13,1.069537775466777e-13
5.5,1.0871264641451663e-13,1.0871264641451663e-13
5.6,1.1049097791943869e-13,1.1049097791943869e-13
5.7,1.1228854618502896e-13,1.1228854618502896e-13
5.8,1.1410512487648076e-13,1.1410512487648076e-13
5.9,1.159404870916659e-13,1.159404870916659e-13
6.0,1.177944052913647e-13,1.177944052913647e-13
6.1,1.196666512624279e-13,1.196666512624279e-13
6.2,1.215569961084849e-13,1.215569961084849e-13
6.3,1.2346521026354997e-13,1.2346521026354997e-13
6.4,1.2539106352451745e-13,1.2539106352451745e-13
6.5,1.2733432509909456e-13,1.2733432509909456e-13
6.6,1.2929476366620569e-13,1.2929476366620569e-13
6.7,1.3127214744632208e-13,1.3127214744632208e-13
6.8,1.3326624427953804e-13,1.3326624427953804e-13
6.9,1.3527682170953065e-13,1.3527682170953065e-13
7.0,1.3730364707181584e-13,1.3730364707181584e-13
7.1,1.3934648758495242e-13,1.3934648758495242e-13
7.2,1.4140511044355123e-13,1.4140511044355123e-13
7.3,1.4347928291212586e-13,1.4347928291212586e-13
7.4,1.4556877241897488e-13,1.4556877241897488e-13
7.5,1.476733466494203e-13,1.476733466494203e-13
7.6,1.4979277363784e-13,1.4979277363784e-13
7.7,1.5192682185803282e-13,1.5192682185803282e-13
7.8,1.5407526031153812e-13,1.5407526031153812e-13
7.9,1.5623785861360774e-13,1.5623785861360774e-13
8.0,1.584143870765883e-13,1.584143870765883e-13
8.1,1.6060461679052728e-13,1.6060461679052728e-13
8.2,1.6280831970086197e-13,1.6280831970086197e-13
8.3,1.6502526868308998e-13,1.6502526868308998e-13
8.4,1.6725523761435165e-13,1.6725523761435165e-13
8.5,1.6949800144188672e-13,1.6949800144188672e-13
8.6,1.7175333624834702e-13,1.7175333624834702e-13
8.7,1.7402101931397025e-13,1.7402101931397025e-13
8.8,1.7630082917563571e-13,1.7630082917563571e-13
8.9,1.7859254568283713e-13,1.7859254568283713e-13
9.0,1.8089595005061837e-13,1.8089595005061837e-13
9.1,1.8321082490952937e-13,1.8321082490952937e-13
9.2,1.8553695435266436e-13,1.8553695435266436e-13
9.3,1.8787412397985295e-13,1.8787412397985295e-13
9.4,1.9022212093907963e-13,1.9022212093907963e-13
9.5,1.9258073396520796e-13,1.9258073396520796e-13
9.6,1.9494975341609154e-13,1.9494975341609154e-13
9.700000000000001,1.9732897130615497e-13,1.9732897130615497e-13
9.8,1.9971818133752695e-13,1.9971818133752695e-13
9.9,2.021171789288116e-13,2.021171789288116e-13
10.0,2.0452576124158158e-13,2.0452576124158158e-13
10.1,2.0694372720467714e-13,2.0694372720467714e-13
10.200000000000001,2.0937087753639402e-13,2.0937087753639402e-13
10.3,2.1180701476464316e-13,2.1180701476464316e-13
10.4,2.1425194324516225e-13,2.1425194324516225e-13
10.5,2.167054691778591e-13,2.167054691778591e-13
10.6,2.1916740062136395e-13,2.1916740062136395e-13
10.700000000000001,2.2163754750586693e-13,2.2163754750586693e-13
10.8,2.241157216443153e-13,2.241157216443153e-13
10.9,2.2660173674204084e-13,2.2660173674204084e-13
11.0,2.290954084048894e-13,2.290954084048894e-13
11.1,2.315965541459186e-13,2.315965541459186e-13
11.200000000000001,2.341049933907317e-13,2.341049933907317e-13
11.3,2.3662054748150895e-13,2.3662054748150895e-13
11.4,2.391430396798005e-13,2.391430396798005e-13
11.5,2.416722951681386e-13,2.416722951681386e-13
11.6,2.4420814105052754e-13,2.4420814105052754e-13
11.700000000000001,2.467504063518671e-13,2.467504063518671e-13
11.8,2.4929892201636175e-13,2.4929892201636175e-13
11.9,2.518535209049692e-13,2.518535209049692e-13
12.0,2.54414037791935e-13,2.54414037791935e-13
12.1,2.569803093604645e-13,2.569803093604645e-13
12.200000000000001,2.5955217419757506e-13,2.5955217419757506e-13
12.3,2.6212947278817313e-13,2.6212947278817313e-13
12.4,2.647120475084012e-13,2.647120475084012e-13
12.5,2.6729974261829104e-13,2.6729974261829104e-13
12.6,2.698924042537656e-13,2.698924042537656e-13
12.700000000000001,2.7248988041802565e-13,2.7248988041802565e-13
12.8,2.7509202097235657e-13,2.7509202097235657e-13
12.9,2.7769867762639145e-13,2.7769867762639145e-13
13.0,2.8030970392786055e-13,2.8030970392786055e-13
13.1,2.829249552518618e-13,2.829249552518618e-13
13.200000000000001,2.855442887896802e-13,2.855442887896802e-13
13.3,2.8816756353718546e-13,2.8816756353718546e-13
13.4,2.9079464028283694e-13,2.9079464028283694e-13
13.5,2.9342538159531943e-13,2.9342538159531943e-13
13.6,2.96059651810838e-13,2.96059651810838e-13
13.700000000000001,2.9869731702009417e-13,2.9869731702009417e-13
13.8,3.013382450549661e-13,3.013382450549661e-13
13.9,3.0398230547491687e-13,3.0398230547491687e-13
14.0,3.0662936955314943e-13,3.0662936955314943e-13
14.1,3.0927931026252913e-13,3.0927931026252913e-13
14.200000000000001,3.1193200226129385e-13,3.1193200226129385e-13
14.3,3.145873218785677e-13,3.145873218785677e-13
14.4,3.1724514709969885e-13,3.1724514709969885e-13
14.5,3.1990535755143363e-13,3.1990535755143363e-13
14.6,3.2256783448694703e-13,3.2256783448694703e-13
14.700000000000001,3.2523246077074235e-13,3.2523246077074235e-13
14.8,3.278991208634332e-13,3.278991208634332e-13
14.9,3.30567700806425e-13,3.30567700806425e-13
15.0,3.332380882065043e-13,3.332380882065043e-13
