T_e,k_min,k_max
0.1,2.145839814356871e-15,2.145839814356871e-15
0.2,4.805936107584134e-14,4.805936107584134e-14
0.30000000000000004,1.4857662626504997e-13,1.4857662626504997e-13
0.4,2.7101892761499703e-13,2.7101892761499703e-13
0.5,3.964699360898599e-13,3.964699360898599e-13
0.6,5.172892411982718e-13,5.172892411982718e-13
0.7000000000000001,6.30906552804359e-13,6.30906552804359e-13
0.8,7.368375794732311e-13,7.368375794732311e-13
0.9,8.354146113494046e-13,8.354146113494046e-13
1.0,9.272521014551429e-13,9.272521014551429e-13
1.1,1.0130229358127387e-12,1.0130229358127387e-12
1.2000000000000002,1.0933683093680978e-12,1.0933683093680978e-12
1.3000000000000003,1.1688657744024123e-12,1.1688657744024123e-12
1.4000000000000001,1.2400224314896685e-12,1.2400224314896685e-12
1.5000000000000002,1.3072785026960555e-12,1.3072785026960555e-12
1.6,1.3710146471807808e-12,1.3710146471807808e-12
1.7000000000000002,1.4315600757848482e-12,1.4315600757848482e-12
1.8000000000000003,1.4892002267573433e-12,1.4892002267573433e-12
1.9000000000000001,1.5441835516034965e-12,1.5441835516034965e-12
2.0,1.5967273155921668e-12,1.5967273155921668e-12
2.1,1.6470224690472567e-12,1.6470224690472567e-12
2.2,1.695237701195406e-12,1.695237701195406e-12
2.3000000000000003,1.7415227999896288e-12,1.7415227999896288e-12
2.4000000000000004,1.7860114340156158e-12,1.7860114340156158e-12
2.5000000000000004,1.828823458273474e-12,1.828823458273474e-12
2.6,1.870066829862783e-12,1.870066829862783e-12
2.7,1.9098392047951626e-12,1.9098392047951626e-12
2.8000000000000003,1.948229274211339e-12,1.948229274211339e-12
2.9000000000000004,1.9853178873731504e-12,1.9853178873731504e-12
3.0000000000000004,2.0211789998081796e-12,2.0211789998081796e-12
3.1,2.055880477662807e-12,2.055880477662807e-12
3.2,2.089484783401683e-12,2.089484783401683e-12
3.3000000000000003,2.122049563228085e-12,2.122049563228085e-12
3.4000000000000004,2.1536281527723125e-12,2.1536281527723125e-12
3.5000000000000004,2.1842700145214775e-12,2.1842700145214775e-12
3.6,2.214021117993872e-12,2.214021117993872e-12
3.7,2.242924271673166e-12,2.242924271673166e-12
3.8000000000000003,2.27101941411498e-12,2.27101941411498e-12
3.9000000000000004,2.2983438703430494e-12,2.2983438703430494e-12
4.0,2.3249325786026686e-12,2.3249325786026686e-12
4.1,2.3508182916862465e-12,2.3508182916862465e-12
4.2,2.3760317563506207e-12,2.3760317563506207e-12
4.3,2.400601873777251e-12,2.400601873777251e-12
4.3999999999999995,2.4245558435600136e-12,2.4245558435600136e-12
4.5,2.4479192933212104e-12,2.4479192933212104e-12
4.6,2.470716395739063e-12,2.470716395739063e-12
4.7,2.492969974506756e-12,2.492969974506756e-12
4.8,2.5147016005240144e-12,2.5147016005240144e-12
4.9,2.5359316794391264e-12,2.5359316794391264e-12
5.0,2.556679531505812e-12,2.556679531505812e-12
5.1,2.5769634645900454e-12,2.5769634645900454e-12
5.2,2.5968008410527505e-12,2.5968008410527505e-12
5.3,2.6162081391415782e-12,2.6162081391415782e-12
5.4,2.635201009446117e-12,2.635201009446117e-12
5.5,2.653794326903439e-12,2.653794326903439e-12
5.6,2.6720022387830375e-12,2.6720022387830375e-12
5.7,2.6898382090304418e-12,2.6898382090304418e-12
5.8,2.7073150593057728e-12,2.7073150593057728e-12
5.9,2.7244450070162204e-12,2.7244450070162204e-12
6.0,2.7412397006090093e-12,2.7412397006090093e-12
6.1,2.7577102523631065e-12,2.7577102523631065e-12
6.2,2.7738672688932012e-12,2.7738672688932012e-12
6.3,2.789720879557703e-12,2.789720879557703e-12
6.4,2.8052807629434144e-12,2.8052807629434144e-12
6.5,2.8205561715826003e-12,2.8205561715826003e-12
6.6,2.8355559550432485e-12,2.8355559550432485e-12
6.7,2.850288581520018e-12,2.850288581520018e-12
6.8,2.8647621580415935e-12,2.8647621580415935e-12
6.9,2.8789844493995925e-12,2.8789844493995925e-12
7.0,2.892962895894802e-12,2.892962895894802e-12
7.1,2.906704629988051e-12,2.906704629988051e-12
7.2,2.9202164919355123e-12,2.9202164919355123e-12
7.3,2.933505044481342e-12,2.933505044481342e-12
7.4,2.9465765866745257e-12,2.9465765866745257e-12
7.5,2.9594371668712106e-12,2.9594371668712106e-12
7.6,2.9720925949787976e-12,2.9720925949787976e-12
7.7,2.9845484539935797e-12,2.9845484539935797e-12
7.8,2.99681011087955e-12,2.99681011087955e-12
7.9,3.008882726832329e-12,3.008882726832329e-12
8.0,3.020771266968702e-12,3.020771266968702e-12
8.1,3.0324805094792046e-12,3.0324805094792046e-12
